id,time(s),value
0,6.631,1.65
0,6.632,1.65
0,6.663,1.65
0,6.664,1.65
0,6.698,1.65
0,6.700,1.65
0,6.703,1.65
0,6.732,1.65
0,6.733,1.65
0,6.735,1.65
0,6.751,1.65
0,6.752,1.65
0,6.753,1.65
0,6.781,1.65
0,6.785,1.65
0,6.802,1.65
0,6.802,1.66
0,6.804,1.66
0,6.826,1.66
0,6.827,1.66
0,6.828,1.66
0,6.829,1.66
0,6.867,1.66
0,6.868,1.66
0,6.870,1.66
0,6.890,1.66
0,6.909,1.66
0,6.912,1.66
0,6.913,1.66
0,6.913,1.66
0,6.950,1.66
0,6.951,1.66
0,6.951,1.66
0,6.953,1.66
0,6.991,1.67
0,6.993,1.67
0,6.994,1.67
0,6.995,1.67
0,7.033,1.67
0,7.037,1.67
0,7.038,1.67
0,7.040,1.67
0,7.077,1.67
0,7.078,1.67
0,7.079,1.67
0,7.080,1.67
0,7.116,1.67
0,7.117,1.67
0,7.118,1.67
0,7.139,1.67
0,7.157,1.67
0,7.162,1.67
0,7.162,1.68
0,7.164,1.68
0,7.199,1.68
0,7.199,1.68
0,7.200,1.68
0,7.201,1.68
0,7.240,1.68
0,7.242,1.68
0,7.243,1.68
0,7.264,1.68
0,7.282,1.68
0,7.300,1.68
0,7.300,1.68
0,7.302,1.68
0,7.323,1.68
0,7.340,1.68
0,7.341,1.68
0,7.343,1.68
0,7.369,1.68
0,7.370,1.69
0,7.372,1.69
0,7.393,1.69
0,7.406,1.69
0,7.417,1.69
0,7.417,1.69
0,7.418,1.69
0,7.447,1.69
0,7.448,1.69
0,7.449,1.69
0,7.450,1.69
0,7.489,1.69
0,7.490,1.69
0,7.491,1.69
0,7.514,1.69
0,7.530,1.69
0,7.553,1.69
0,7.553,1.69
0,7.555,1.69
0,7.571,1.70
0,7.593,1.70
0,7.596,1.70
0,7.598,1.70
0,7.613,1.70
0,7.637,1.70
0,7.639,1.70
0,7.664,1.70
0,7.666,1.70
0,7.667,1.70
0,7.693,1.70
0,7.695,1.70
0,7.697,1.70
0,7.733,1.70
0,7.735,1.70
0,7.737,1.70
0,7.774,1.70
0,7.775,1.70
0,7.777,1.70
0,7.814,1.70
0,7.816,1.70
0,7.817,1.70
0,7.857,1.70
0,7.859,1.70
0,7.861,1.70
0,7.900,1.70
0,7.901,1.70
0,7.904,1.70
0,7.942,1.70
0,7.943,1.70
0,7.946,1.70
0,7.983,1.70
0,7.985,1.70
0,7.987,1.70
0,8.023,1.70
0,8.025,1.70
0,8.027,1.70
0,8.063,1.70
0,8.065,1.70
0,8.066,1.70
0,8.094,1.70
0,8.096,1.71
0,8.097,1.71
0,8.097,1.71
0,8.112,1.71
0,8.112,1.71
0,8.113,1.71
0,8.124,1.71
0,8.125,1.71
0,8.134,1.71
0,8.135,1.71
0,8.136,1.71
0,8.136,1.71
0,8.147,1.71
0,8.147,1.71
0,8.157,1.71
0,8.158,1.71
0,8.158,1.71
0,8.168,1.71
0,8.169,1.71
0,8.192,1.71
0,8.193,1.71
0,8.193,1.71
0,8.194,1.71
0,8.234,1.71
0,8.235,1.73
0,8.236,1.73
0,8.258,1.73
0,8.275,1.73
0,8.282,1.73
0,8.282,1.73
0,8.283,1.73
0,8.316,1.73
0,8.317,1.73
0,8.318,1.73
0,8.319,1.73
0,8.358,1.73
0,8.359,1.73
0,8.360,1.73
0,8.380,1.73
0,8.399,1.73
0,8.405,1.73
0,8.405,1.73
0,8.406,1.73
0,8.441,1.73
0,8.441,1.73
0,8.442,1.73
0,8.444,1.73
0,8.482,1.73
0,8.483,1.73
0,8.485,1.73
0,8.514,1.74
0,8.524,1.74
0,8.552,1.74
0,8.552,1.74
0,8.554,1.74
0,8.565,1.74
0,8.588,1.74
0,8.590,1.74
0,8.592,1.74
0,8.606,1.74
0,8.614,1.74
0,8.615,1.74
0,8.628,1.74
0,8.648,1.74
0,8.648,1.74
0,8.648,1.74
0,8.649,1.74
0,8.689,1.74
0,8.689,1.74
0,8.690,1.74
0,8.690,1.74
0,8.730,1.74
0,8.731,1.74
0,8.732,1.74
0,8.747,1.74
0,8.772,1.74
0,8.772,1.74
0,8.772,1.74
0,8.773,1.75
0,8.813,1.75
0,8.814,1.75
0,8.815,1.75
0,8.815,1.75
0,8.855,1.75
0,8.855,1.75
0,8.856,1.75
0,8.871,1.75
0,8.896,1.75
0,8.896,1.75
0,8.897,1.75
0,8.898,1.75
0,8.937,1.75
0,8.938,1.75
0,8.939,1.75
0,8.940,1.75
0,8.979,1.75
0,8.980,1.75
0,8.981,1.75
0,8.999,1.75
0,9.020,1.75
0,9.025,1.75
0,9.025,1.75
0,9.026,1.75
0,9.062,1.75
0,9.062,1.75
0,9.063,1.75
0,9.065,1.75
0,9.103,1.75
0,9.104,1.75
0,9.106,1.76
0,9.127,1.76
0,9.145,1.76
0,9.166,1.76
0,9.167,1.76
0,9.170,1.76
0,9.186,1.76
0,9.206,1.76
0,9.207,1.76
0,9.209,1.76
0,9.243,1.76
0,9.245,1.76
0,9.247,1.76
0,9.281,1.76
0,9.283,1.76
0,9.284,1.76
0,9.318,1.76
0,9.319,1.76
0,9.323,1.76
0,9.355,1.76
0,9.357,1.76
0,9.358,1.76
0,9.388,1.76
0,9.389,1.76
0,9.390,1.76
0,9.409,1.76
0,9.410,1.76
0,9.411,1.76
0,9.431,1.76
0,9.432,1.76
0,9.434,1.76
0,9.452,1.76
0,9.453,1.76
0,9.455,1.77
0,9.476,1.77
0,9.477,1.77
0,9.478,1.77
0,9.478,1.77
0,9.517,1.77
0,9.517,1.77
0,9.517,1.77
0,9.518,1.77
0,9.559,1.77
0,9.559,1.77
0,9.559,1.77
0,9.560,1.77
0,9.600,1.77
0,9.601,1.77
0,9.602,1.77
0,9.618,1.77
0,9.641,1.77
0,9.641,1.77
0,9.642,1.77
0,9.643,1.77
0,9.683,1.77
0,9.683,1.77
0,9.684,1.77
0,9.685,1.77
0,9.724,1.77
0,9.725,1.77
0,9.726,1.77
0,9.746,1.77
0,9.765,1.77
0,9.769,1.77
0,9.769,1.77
0,9.770,1.77
0,9.807,1.78
0,9.807,1.78
0,9.809,1.78
0,9.810,1.78
0,9.848,1.78
0,9.849,1.78
0,9.850,1.78
0,9.871,1.78
0,9.890,1.78
0,9.893,1.78
0,9.893,1.78
0,9.894,1.78
0,9.931,1.78
0,9.931,1.78
0,9.932,1.78
0,9.934,1.78
0,9.972,1.78
0,9.973,1.78
0,9.975,1.78
0,9.985,1.78
0,10.014,1.78
0,10.015,1.78
0,10.015,1.78
0,10.015,1.78
0,10.055,1.78
0,10.055,1.78
0,10.056,1.78
0,10.056,1.78
0,10.097,1.78
0,10.097,1.78
0,10.098,1.78
0,10.115,1.79
0,10.138,1.79
0,10.138,1.79
0,10.139,1.79
0,10.141,1.79
0,10.180,1.79
0,10.180,1.79
0,10.181,1.79
0,10.182,1.79
0,10.221,1.79
0,10.222,1.79
0,10.223,1.79
0,10.243,1.79
0,10.262,1.79
0,10.265,1.79
0,10.265,1.79
0,10.266,1.79
0,10.304,1.79
0,10.304,1.79
0,10.305,1.79
0,10.306,1.79
0,10.345,1.79
0,10.346,1.79
0,10.347,1.79
0,10.366,1.79
0,10.387,1.79
0,10.387,1.79
0,10.388,1.80
0,10.390,1.80
0,10.428,1.80
0,10.428,1.80
0,10.429,1.80
0,10.430,1.80
0,10.469,1.80
0,10.470,1.80
0,10.489,1.80
0,10.489,1.80
0,10.511,1.80
0,10.511,1.80
0,10.511,1.80
0,10.512,1.80
0,10.552,1.80
0,10.552,1.80
0,10.553,1.80
0,10.555,1.80
0,10.594,1.80
0,10.595,1.80
0,10.629,1.80
0,10.629,1.80
0,10.635,1.80
0,10.664,1.80
0,10.665,1.80
0,10.666,1.80
0,10.677,1.80
0,10.705,1.81
0,10.707,1.81
0,10.709,1.81
0,10.747,1.81
0,10.748,1.81
0,10.777,1.81
0,10.777,1.81
0,10.778,1.81
0,10.779,1.81
0,10.794,1.81
0,10.794,1.81
0,10.800,1.81
0,10.808,1.81
0,10.808,1.81
0,10.819,1.81
0,10.842,1.81
0,10.842,1.81
0,10.856,1.81
0,10.856,1.81
0,10.883,1.81
0,10.883,1.81
0,10.884,1.81
0,10.884,1.81
0,10.925,1.82
0,10.925,1.82
0,10.926,1.82
0,10.927,1.82
0,10.966,1.82
0,10.967,1.82
0,10.968,1.82
0,10.989,1.82
0,11.008,1.82
0,11.009,1.82
0,11.009,1.82
0,11.011,1.82
0,11.049,1.82
0,11.049,1.82
0,11.051,1.82
0,11.052,1.82
0,11.090,1.82
0,11.091,1.82
0,11.117,1.82
0,11.117,1.82
0,11.156,1.82
0,11.159,1.83
0,11.159,1.83
0,11.161,1.83
0,11.173,1.83
0,11.201,1.83
0,11.203,1.83
0,11.205,1.83
0,11.221,1.83
0,11.221,1.83
0,11.222,1.83
0,11.231,1.83
0,11.256,1.83
0,11.256,1.83
0,11.256,1.83
0,11.257,1.83
0,11.297,1.83
0,11.297,1.83
0,11.298,1.83
0,11.309,1.83
0,11.339,1.83
0,11.339,1.83
0,11.355,1.83
0,11.355,1.83
0,11.380,1.83
0,11.380,1.83
0,11.381,1.83
0,11.381,1.83
0,11.422,1.83
0,11.422,1.83
0,11.422,1.83
0,11.448,1.83
0,11.463,1.83
0,11.464,1.83
0,11.498,1.83
0,11.498,1.83
0,11.504,1.83
0,11.536,1.83
0,11.537,1.83
0,11.538,1.83
0,11.573,1.83
0,11.573,1.84
0,11.575,1.84
0,11.577,1.84
0,11.612,1.84
0,11.614,1.84
0,11.616,1.84
0,11.655,1.84
0,11.657,1.84
0,11.692,1.84
0,11.693,1.84
0,11.696,1.84
0,11.732,1.84
0,11.732,1.84
0,11.734,1.84
0,11.736,1.84
0,11.772,1.84
0,11.773,1.84
0,11.813,1.84
0,11.813,1.84
0,11.815,1.86
0,11.849,1.86
0,11.849,1.86
0,11.851,1.86
0,11.854,1.86
0,11.888,1.86
0,11.890,1.86
0,11.892,1.86
0,11.894,1.86
0,11.917,1.86
0,11.932,1.86
0,11.933,1.86
0,11.933,1.86
0,11.948,1.86
0,11.948,1.86
0,11.949,1.86
0,11.950,1.86
0,11.970,1.86
0,11.970,1.86
0,11.994,1.87
0,11.995,1.87
0,11.996,1.87
0,11.997,1.87
0,12.022,1.87
0,12.024,1.87
0,12.025,1.87
0,12.049,1.87
0,12.049,1.87
0,12.074,1.87
0,12.074,1.87
0,12.075,1.87
0,12.099,1.87
0,12.100,1.87
0,12.101,1.87
0,12.103,1.87
0,12.131,1.87
0,12.179,1.87
0,12.182,1.88
0,12.182,1.88
0,12.184,1.88
0,12.187,1.88
0,12.223,1.88
0,12.224,1.88
0,12.226,1.88
0,12.264,1.88
0,12.266,1.88
0,12.268,1.88
0,12.303,1.88
0,12.305,1.88
0,12.340,1.88
0,12.340,1.88
0,12.341,1.88
0,12.377,1.88
0,12.378,1.88
0,12.379,1.88
0,12.381,1.89
0,12.418,1.89
0,12.420,1.89
0,12.422,1.89
0,12.460,1.89
0,12.462,1.89
0,12.464,1.89
0,12.500,1.89
0,12.501,1.89
0,12.522,1.89
0,12.523,1.89
0,12.524,1.89
0,12.525,1.89
0,12.546,1.89
0,12.547,1.89
0,12.568,1.89
0,12.568,1.89
0,12.569,1.89
0,12.590,1.89
0,12.590,1.90
0,12.592,1.90
0,12.593,1.90
0,12.594,1.90
0,12.631,1.90
0,12.667,1.90
0,12.668,1.90
0,12.671,1.90
0,12.708,1.90
0,12.709,1.90
0,12.711,1.90
0,12.712,1.90
0,12.748,1.90
0,12.749,1.90
0,12.786,1.90
0,12.786,1.90
0,12.787,1.90
0,12.823,1.90
0,12.824,1.90
0,12.825,1.90
0,12.862,1.91
0,12.862,1.91
0,12.865,1.91
0,12.866,1.91
0,12.868,1.91
0,12.905,1.91
0,12.943,1.91
0,12.943,1.91
0,12.946,1.91
0,12.983,1.91
0,12.984,1.91
0,12.986,1.91
0,12.988,1.91
0,13.024,1.91
0,13.025,1.91
0,13.054,1.91
0,13.055,1.91
0,13.055,1.91
0,13.072,1.91
0,13.072,1.91
0,13.073,1.91
0,13.074,1.92
0,13.094,1.92
0,13.095,1.92
0,13.096,1.92
0,13.119,1.92
0,13.121,1.92
0,13.122,1.92
0,13.159,1.92
0,13.160,1.92
0,13.204,1.92
0,13.206,1.92
0,13.208,1.92
0,13.210,1.92
0,13.246,1.92
0,13.247,1.92
0,13.284,1.92
0,13.285,1.92
0,13.286,1.92
0,13.322,1.92
0,13.323,1.92
0,13.324,1.92
0,13.327,1.92
0,13.361,1.92
0,13.362,1.93
0,13.381,1.93
0,13.381,1.93
0,13.382,1.93
0,13.383,1.93
0,13.396,1.93
0,13.397,1.93
0,13.397,1.93
0,13.408,1.93
0,13.408,1.93
0,13.419,1.93
0,13.419,1.93
0,13.419,1.93
0,13.429,1.93
0,13.429,1.93
0,13.430,1.93
0,13.430,1.93
0,13.440,1.93
0,13.441,1.93
0,13.441,1.93
0,13.452,1.93
0,13.452,1.93
0,13.463,1.93
0,13.464,1.93
0,13.464,1.94
0,13.474,1.94
0,13.474,1.94
0,13.475,1.94
0,13.475,1.94
0,13.476,1.94
0,13.491,1.94
0,13.496,1.94
0,13.496,1.94
0,13.496,1.94
0,13.533,1.94
0,13.533,1.94
0,13.533,1.94
0,13.534,1.94
0,13.574,1.94
0,13.575,1.94
0,13.596,1.94
0,13.597,1.94
0,13.616,1.94
0,13.619,1.94
0,13.619,1.94
0,13.620,1.94
0,13.657,1.94
0,13.657,1.94
0,13.658,1.94
0,13.660,1.94
0,13.699,1.94
0,13.700,1.94
0,13.737,1.95
0,13.738,1.95
0,13.740,1.95
0,13.742,1.95
0,13.777,1.95
0,13.779,1.95
0,13.781,1.95
0,13.782,1.95
0,13.807,1.95
0,13.832,1.95
0,13.833,1.95
0,13.834,1.95
0,13.859,1.95
0,13.860,1.95
0,13.864,1.95
0,13.887,1.95
0,13.888,1.95
0,13.888,1.95
0,13.922,1.95
0,13.922,1.95
0,13.923,1.95
0,13.960,1.95
0,13.961,1.95
0,13.962,1.95
0,13.999,1.95
0,13.999,1.95
0,14.001,1.95
0,14.003,1.95
0,14.031,1.95
0,14.032,1.95
0,14.043,1.95
0,14.043,1.95
0,14.044,1.95
0,14.055,1.95
0,14.071,1.95
0,14.071,1.95
0,14.072,1.95
0,14.082,1.95
0,14.112,1.95
0,14.113,1.95
0,14.113,1.95
0,14.113,1.95
0,14.154,1.95
0,14.154,1.95
0,14.155,1.95
0,14.156,1.95
0,14.195,1.95
0,14.196,1.95
0,14.219,1.95
0,14.219,1.95
0,14.261,1.95
0,14.263,1.95
0,14.263,1.95
0,14.264,1.95
0,14.302,1.95
0,14.302,1.95
0,14.304,1.95
0,14.306,1.95
0,14.343,1.96
0,14.345,1.96
0,14.347,1.96
0,14.379,1.96
0,14.381,1.96
0,14.412,1.96
0,14.413,1.96
0,14.414,1.96
0,14.417,1.96
0,14.438,1.96
0,14.439,1.96
0,14.440,1.96
0,14.453,1.96
0,14.453,1.96
0,14.471,1.96
0,14.471,1.96
0,14.485,1.96
0,14.489,1.96
