id,time(s),value
0,1.449,1.58
0,1.450,1.58
0,1.491,1.58
0,1.491,1.58
0,1.492,1.58
0,1.493,1.58
0,1.532,1.58
0,1.533,1.58
0,1.534,1.58
0,1.551,1.58
0,1.573,1.58
0,1.573,1.58
0,1.573,1.58
0,1.574,1.58
0,1.615,1.58
0,1.615,1.58
0,1.616,1.58
0,1.617,1.58
0,1.656,1.58
0,1.657,1.58
0,1.657,1.58
0,1.671,1.58
0,1.697,1.58
0,1.698,1.58
0,1.698,1.58
0,1.699,1.58
0,1.739,1.58
0,1.739,1.58
0,1.740,1.58
0,1.741,1.58
0,1.780,1.58
0,1.781,1.58
0,1.782,1.58
0,1.801,1.58
0,1.821,1.58
0,1.823,1.58
0,1.823,1.58
0,1.824,1.58
0,1.863,1.58
0,1.863,1.58
0,1.864,1.58
0,1.865,1.58
0,1.904,1.58
0,1.905,1.58
0,1.906,1.58
0,1.931,1.58
0,1.945,1.58
0,1.959,1.58
0,1.959,1.58
0,1.960,1.58
0,1.987,1.58
0,1.987,1.58
0,1.988,1.58
0,1.989,1.58
0,2.028,1.58
0,2.029,1.58
0,2.031,1.58
0,2.051,1.58
0,2.069,1.58
0,2.075,1.58
0,2.075,1.58
0,2.076,1.58
0,2.111,1.58
0,2.111,1.58
0,2.112,1.58
0,2.113,1.58
0,2.152,1.58
0,2.153,1.58
0,2.155,1.58
0,2.169,1.58
0,2.194,1.58
0,2.195,1.58
0,2.195,1.58
0,2.196,1.58
0,2.235,1.58
0,2.235,1.58
0,2.236,1.58
0,2.237,1.58
0,2.276,1.58
0,2.277,1.58
0,2.279,1.58
0,2.298,1.58
0,2.318,1.58
0,2.320,1.58
0,2.320,1.58
0,2.321,1.58
0,2.359,1.58
0,2.359,1.58
0,2.360,1.58
0,2.362,1.58
0,2.400,1.58
0,2.402,1.58
0,2.403,1.58
0,2.423,1.58
0,2.442,1.58
0,2.446,1.58
0,2.446,1.58
0,2.447,1.58
0,2.483,1.58
0,2.483,1.58
0,2.484,1.58
0,2.486,1.58
0,2.524,1.58
0,2.526,1.58
0,2.527,1.58
0,2.547,1.58
0,2.566,1.58
0,2.569,1.58
0,2.570,1.58
0,2.571,1.58
0,2.607,1.58
0,2.607,1.58
0,2.608,1.58
0,2.610,1.58
0,2.648,1.58
0,2.649,1.58
0,2.651,1.58
0,2.668,1.58
0,2.690,1.58
0,2.692,1.58
0,2.692,1.58
0,2.693,1.58
0,2.731,1.58
0,2.731,1.58
0,2.733,1.58
0,2.734,1.58
0,2.773,1.58
0,2.774,1.58
0,2.775,1.58
0,2.797,1.58
0,2.814,1.58
0,2.821,1.58
0,2.822,1.58
0,2.823,1.58
0,2.855,1.58
0,2.855,1.58
0,2.856,1.58
0,2.857,1.58
0,2.897,1.58
0,2.897,1.58
0,2.898,1.58
0,2.911,1.58
0,2.938,1.58
0,2.938,1.58
0,2.938,1.58
0,2.939,1.58
0,2.979,1.58
0,2.980,1.58
0,2.981,1.58
0,2.982,1.58
0,3.021,1.58
0,3.022,1.58
0,3.024,1.58
0,3.046,1.58
0,3.062,1.58
0,3.071,1.58
0,3.071,1.58
0,3.072,1.58
0,3.103,1.58
0,3.104,1.58
0,3.105,1.58
0,3.106,1.58
0,3.145,1.58
0,3.146,1.58
0,3.147,1.58
0,3.171,1.58
0,3.186,1.58
0,3.198,1.58
0,3.198,1.58
0,3.199,1.58
0,3.227,1.58
0,3.227,1.58
0,3.228,1.58
0,3.228,1.58
0,3.269,1.58
0,3.269,1.58
0,3.270,1.58
0,3.279,1.58
0,3.310,1.58
0,3.310,1.58
0,3.310,1.58
0,3.311,1.58
0,3.351,1.58
0,3.352,1.58
0,3.352,1.58
0,3.353,1.58
0,3.393,1.58
0,3.394,1.58
0,3.398,1.58
0,3.398,1.58
0,3.434,1.58
0,3.434,1.58
0,3.435,1.58
0,3.435,1.58
0,3.476,1.58
0,3.476,1.58
0,3.477,1.58
0,3.478,1.58
0,3.517,1.58
0,3.518,1.58
0,3.519,1.58
0,3.539,1.58
0,3.558,1.58
0,3.561,1.58
0,3.561,1.58
0,3.562,1.58
0,3.600,1.58
0,3.600,1.58
0,3.601,1.58
0,3.602,1.58
0,3.641,1.58
0,3.642,1.58
0,3.643,1.58
0,3.664,1.58
0,3.682,1.58
0,3.687,1.58
0,3.687,1.58
0,3.688,1.58
0,3.724,1.58
0,3.724,1.58
0,3.725,1.58
0,3.726,1.58
0,3.765,1.58
0,3.766,1.58
0,3.767,1.58
0,3.788,1.58
0,3.806,1.58
0,3.811,1.58
0,3.811,1.58
0,3.813,1.58
0,3.848,1.58
0,3.848,1.58
0,3.849,1.58
0,3.850,1.58
0,3.889,1.58
0,3.891,1.58
0,3.893,1.58
0,3.929,1.58
0,3.931,1.58
0,3.933,1.59
0,3.969,1.59
0,3.971,1.59
0,3.974,1.59
0,3.975,1.59
0,4.013,1.59
0,4.015,1.59
0,4.043,1.59
0,4.044,1.59
0,4.045,1.59
0,4.046,1.59
0,4.069,1.59
0,4.070,1.59
0,4.092,1.59
0,4.093,1.59
0,4.096,1.59
0,4.109,1.59
0,4.110,1.59
0,4.111,1.59
0,4.137,1.59
0,4.138,1.59
0,4.139,1.59
0,4.155,1.61
0,4.179,1.61
0,4.179,1.61
0,4.179,1.61
0,4.180,1.61
0,4.220,1.61
0,4.221,1.61
0,4.222,1.61
0,4.223,1.61
0,4.261,1.61
0,4.262,1.61
0,4.264,1.61
0,4.284,1.61
0,4.303,1.61
0,4.314,1.61
0,4.315,1.61
0,4.316,1.61
0,4.344,1.61
0,4.344,1.61
0,4.346,1.61
0,4.347,1.61
0,4.385,1.61
0,4.387,1.61
0,4.389,1.61
0,4.408,1.61
0,4.427,1.62
0,4.427,1.62
0,4.427,1.62
0,4.428,1.62
0,4.468,1.62
0,4.468,1.62
0,4.469,1.62
0,4.470,1.62
0,4.510,1.62
0,4.510,1.62
0,4.511,1.62
0,4.524,1.62
0,4.551,1.62
0,4.551,1.62
0,4.551,1.62
0,4.552,1.62
0,4.592,1.62
0,4.592,1.62
0,4.593,1.62
0,4.594,1.62
0,4.634,1.62
0,4.635,1.62
0,4.636,1.62
0,4.654,1.62
0,4.675,1.62
0,4.676,1.62
0,4.676,1.62
0,4.677,1.63
0,4.716,1.63
0,4.717,1.63
0,4.718,1.63
0,4.719,1.63
0,4.758,1.63
0,4.759,1.63
0,4.760,1.63
0,4.777,1.63
0,4.799,1.63
0,4.799,1.63
0,4.799,1.63
0,4.800,1.63
0,4.840,1.63
0,4.841,1.63
0,4.842,1.63
0,4.843,1.63
0,4.882,1.63
0,4.883,1.63
0,4.886,1.63
0,4.915,1.63
0,4.923,1.63
0,4.945,1.63
0,4.946,1.63
0,4.947,1.63
0,4.964,1.63
0,4.965,1.63
0,4.965,1.64
0,4.966,1.64
0,5.006,1.64
0,5.008,1.64
0,5.009,1.64
0,5.010,1.64
0,5.047,1.64
0,5.049,1.64
0,5.049,1.64
0,5.050,1.64
0,5.088,1.64
0,5.089,1.64
0,5.089,1.64
0,5.090,1.64
0,5.130,1.64
0,5.130,1.64
0,5.131,1.64
0,5.143,1.64
0,5.171,1.64
0,5.171,1.64
0,5.171,1.64
0,5.172,1.64
0,5.213,1.64
0,5.213,1.64
0,5.214,1.64
0,5.215,1.64
0,5.254,1.64
0,5.255,1.64
0,5.256,1.64
0,5.276,1.64
0,5.295,1.64
0,5.298,1.65
0,5.298,1.65
0,5.299,1.65
0,5.337,1.65
0,5.337,1.65
0,5.338,1.65
0,5.339,1.65
0,5.378,1.65
0,5.379,1.65
0,5.380,1.65
0,5.401,1.65
0,5.420,1.65
0,5.429,1.65
0,5.429,1.65
0,5.431,1.65
0,5.461,1.65
0,5.461,1.65
0,5.462,1.65
0,5.464,1.65
0,5.502,1.65
0,5.503,1.65
0,5.505,1.65
0,5.531,1.65
0,5.543,1.65
0,5.559,1.65
0,5.559,1.65
0,5.560,1.65
0,5.585,1.65
0,5.585,1.65
0,5.586,1.65
0,5.587,1.66
0,5.626,1.66
0,5.627,1.66
0,5.629,1.66
0,5.630,1.66
0,5.667,1.66
0,5.674,1.66
0,5.674,1.66
0,5.676,1.66
0,5.709,1.66
0,5.709,1.66
0,5.710,1.66
0,5.711,1.66
0,5.750,1.66
0,5.751,1.66
0,5.753,1.66
0,5.774,1.66
0,5.792,1.66
0,5.795,1.66
0,5.796,1.66
0,5.797,1.66
0,5.833,1.66
0,5.833,1.66
0,5.834,1.66
0,5.834,1.66
0,5.874,1.66
0,5.875,1.66
0,5.876,1.66
0,5.889,1.66
0,5.915,1.66
0,5.916,1.66
0,5.916,1.66
0,5.916,1.67
0,5.957,1.67
0,5.957,1.67
0,5.958,1.67
0,5.959,1.67
0,5.998,1.67
0,5.999,1.67
0,6.005,1.67
0,6.006,1.67
0,6.040,1.67
0,6.051,1.67
0,6.052,1.67
0,6.053,1.67
0,6.081,1.67
0,6.081,1.67
0,6.082,1.67
0,6.084,1.67
0,6.122,1.67
0,6.123,1.67
0,6.124,1.67
0,6.146,1.67
0,6.164,1.67
0,6.170,1.67
0,6.171,1.67
0,6.172,1.67
0,6.205,1.67
0,6.205,1.67
0,6.206,1.67
0,6.207,1.67
0,6.246,1.67
0,6.247,1.68
0,6.249,1.68
0,6.271,1.68
0,6.288,1.68
0,6.295,1.68
0,6.296,1.68
0,6.297,1.68
0,6.329,1.68
0,6.329,1.68
0,6.330,1.68
0,6.331,1.68
0,6.370,1.68
0,6.372,1.68
0,6.375,1.68
0,6.393,1.68
0,6.412,1.68
0,6.412,1.68
0,6.413,1.68
0,6.413,1.68
0,6.453,1.68
0,6.453,1.68
0,6.454,1.68
0,6.456,1.68
0,6.495,1.68
0,6.496,1.68
0,6.497,1.68
0,6.515,1.68
0,6.536,1.68
0,6.537,1.69
0,6.537,1.69
0,6.538,1.69
0,6.577,1.69
0,6.577,1.69
0,6.578,1.69
0,6.579,1.69
0,6.619,1.69
0,6.620,1.69
0,6.621,1.69
0,6.643,1.69
0,6.660,1.69
0,6.679,1.69
0,6.680,1.69
0,6.683,1.69
0,6.702,1.69
0,6.716,1.69
0,6.718,1.69
0,6.720,1.69
0,6.754,1.69
0,6.756,1.69
0,6.758,1.69
0,6.789,1.69
0,6.791,1.69
0,6.793,1.69
0,6.823,1.70
0,6.826,1.70
0,6.828,1.70
0,6.830,1.70
0,6.863,1.70
0,6.865,1.70
0,6.898,1.70
0,6.900,1.70
0,6.903,1.70
0,6.904,1.70
0,6.938,1.70
0,6.941,1.70
0,6.973,1.70
0,6.974,1.70
0,6.977,1.70
0,7.006,1.70
0,7.007,1.70
0,7.008,1.70
0,7.024,1.70
0,7.025,1.70
0,7.026,1.70
0,7.044,1.70
0,7.045,1.70
0,7.046,1.70
0,7.063,1.70
0,7.064,1.70
0,7.098,1.70
0,7.100,1.70
0,7.102,1.70
0,7.104,1.70
0,7.133,1.70
0,7.135,1.70
0,7.137,1.70
0,7.166,1.70
0,7.167,1.70
0,7.169,1.70
0,7.198,1.70
0,7.200,1.70
0,7.202,1.70
0,7.231,1.70
0,7.233,1.70
0,7.234,1.70
0,7.267,1.70
0,7.269,1.70
0,7.270,1.70
0,7.285,1.71
0,7.286,1.71
0,7.287,1.71
0,7.287,1.71
0,7.298,1.71
0,7.321,1.71
0,7.322,1.71
0,7.322,1.71
0,7.323,1.71
0,7.363,1.71
0,7.364,1.71
0,7.365,1.71
0,7.375,1.71
0,7.404,1.71
0,7.405,1.71
0,7.405,1.71
0,7.405,1.71
0,7.446,1.71
0,7.447,1.71
0,7.448,1.71
0,7.449,1.73
0,7.487,1.73
0,7.489,1.73
0,7.490,1.73
0,7.491,1.73
0,7.528,1.73
0,7.533,1.73
0,7.533,1.73
0,7.534,1.73
0,7.570,1.73
0,7.571,1.73
0,7.572,1.73
0,7.573,1.73
0,7.611,1.73
0,7.612,1.73
0,7.613,1.73
0,7.634,1.73
0,7.652,1.73
0,7.656,1.74
0,7.656,1.74
0,7.657,1.74
0,7.694,1.74
0,7.694,1.74
0,7.695,1.74
0,7.696,1.74
0,7.735,1.74
0,7.736,1.74
0,7.738,1.74
0,7.758,1.74
0,7.777,1.74
0,7.779,1.74
0,7.779,1.74
0,7.780,1.74
0,7.818,1.74
0,7.818,1.74
0,7.819,1.74
0,7.820,1.74
0,7.859,1.75
0,7.861,1.75
0,7.862,1.75
0,7.863,1.75
0,7.901,1.75
0,7.906,1.75
0,7.906,1.75
0,7.908,1.75
0,7.942,1.75
0,7.942,1.75
0,7.943,1.75
0,7.944,1.75
0,7.983,1.75
0,7.985,1.75
0,7.986,1.75
0,7.987,1.75
0,8.025,1.75
0,8.028,1.75
0,8.028,1.76
0,8.030,1.76
0,8.066,1.76
0,8.066,1.76
0,8.067,1.76
0,8.068,1.76
0,8.108,1.76
0,8.109,1.76
0,8.110,1.76
0,8.111,1.76
0,8.149,1.76
0,8.155,1.76
0,8.155,1.76
0,8.156,1.76
0,8.190,1.76
0,8.190,1.76
0,8.191,1.76
0,8.193,1.76
0,8.232,1.77
0,8.233,1.77
0,8.234,1.77
0,8.235,1.77
0,8.273,1.77
0,8.277,1.77
0,8.278,1.77
0,8.278,1.77
0,8.314,1.77
0,8.314,1.77
0,8.315,1.77
0,8.316,1.77
0,8.356,1.77
0,8.356,1.77
0,8.357,1.77
0,8.374,1.77
0,8.397,1.77
0,8.397,1.77
0,8.397,1.78
0,8.398,1.78
0,8.438,1.78
0,8.439,1.78
0,8.440,1.78
0,8.441,1.78
0,8.480,1.78
0,8.481,1.78
0,8.482,1.78
0,8.508,1.78
0,8.521,1.78
0,8.531,1.78
0,8.531,1.78
0,8.532,1.78
0,8.562,1.78
0,8.563,1.78
0,8.564,1.78
0,8.565,1.78
0,8.604,1.79
0,8.605,1.79
0,8.606,1.79
0,8.607,1.79
0,8.645,1.79
0,8.661,1.79
0,8.661,1.79
0,8.663,1.79
0,8.687,1.79
0,8.691,1.79
0,8.693,1.79
0,8.694,1.79
0,8.728,1.79
0,8.729,1.79
0,8.730,1.79
0,8.755,1.79
0,8.769,1.79
0,8.771,1.79
0,8.771,1.79
0,8.772,1.80
0,8.811,1.80
0,8.811,1.80
0,8.812,1.80
0,8.813,1.80
0,8.852,1.80
0,8.853,1.80
0,8.854,1.80
0,8.876,1.80
0,8.893,1.80
0,8.900,1.80
0,8.901,1.80
0,8.902,1.80
0,8.935,1.80
0,8.935,1.80
0,8.936,1.80
0,8.937,1.80
0,8.976,1.80
0,8.977,1.80
0,8.978,1.80
0,8.999,1.81
0,9.017,1.81
0,9.024,1.81
0,9.025,1.81
0,9.027,1.81
0,9.059,1.81
0,9.059,1.81
0,9.060,1.81
0,9.061,1.81
0,9.100,1.81
0,9.101,1.81
0,9.102,1.81
0,9.129,1.81
0,9.141,1.81
0,9.160,1.81
0,9.160,1.81
0,9.161,1.81
0,9.183,1.81
0,9.186,1.81
0,9.187,1.81
0,9.188,1.81
0,9.224,1.81
0,9.225,1.82
0,9.226,1.82
0,9.244,1.82
0,9.266,1.82
0,9.266,1.82
0,9.266,1.82
0,9.267,1.82
0,9.307,1.82
0,9.307,1.82
0,9.308,1.82
0,9.308,1.82
0,9.348,1.82
0,9.349,1.82
0,9.351,1.82
0,9.367,1.82
0,9.390,1.82
0,9.390,1.82
0,9.390,1.82
0,9.391,1.82
0,9.431,1.82
0,9.431,1.82
0,9.432,1.82
0,9.433,1.82
0,9.473,1.82
0,9.474,1.83
0,9.475,1.83
0,9.499,1.83
0,9.514,1.83
0,9.527,1.83
0,9.528,1.83
0,9.529,1.83
0,9.555,1.83
0,9.555,1.83
0,9.557,1.83
0,9.558,1.83
0,9.596,1.83
0,9.597,1.83
0,9.599,1.83
0,9.618,1.83
0,9.638,1.83
0,9.645,1.83
0,9.645,1.83
0,9.647,1.83
0,9.679,1.83
0,9.679,1.83
0,9.681,1.83
0,9.682,1.83
0,9.720,1.83
0,9.722,1.83
0,9.723,1.83
0,9.747,1.83
0,9.762,1.83
0,9.774,1.83
0,9.775,1.83
0,9.776,1.83
0,9.803,1.83
0,9.804,1.83
0,9.805,1.83
0,9.806,1.83
0,9.845,1.83
0,9.846,1.83
0,9.847,1.83
0,9.871,1.83
0,9.886,1.83
0,9.898,1.83
0,9.898,1.83
0,9.899,1.83
0,9.927,1.83
0,9.927,1.83
0,9.928,1.83
0,9.929,1.83
0,9.969,1.83
0,9.970,1.83
0,9.971,1.83
0,9.989,1.83
0,10.010,1.83
0,10.010,1.83
0,10.011,1.84
0,10.012,1.84
0,10.051,1.84
0,10.052,1.84
0,10.053,1.84
0,10.054,1.84
0,10.093,1.84
0,10.094,1.84
0,10.095,1.84
0,10.096,1.84
0,10.134,1.84
0,10.150,1.84
0,10.151,1.84
0,10.152,1.84
0,10.176,1.84
0,10.187,1.84
0,10.189,1.84
0,10.191,1.84
0,10.222,1.84
0,10.224,1.84
0,10.226,1.84
0,10.252,1.84
0,10.258,1.84
0,10.268,1.84
0,10.268,1.84
0,10.269,1.84
0,10.300,1.84
0,10.300,1.84
0,10.301,1.84
0,10.301,1.84
0,10.341,1.84
0,10.342,1.86
0,10.343,1.86
0,10.370,1.86
0,10.382,1.86
0,10.408,1.86
0,10.408,1.86
0,10.410,1.86
0,10.424,1.86
0,10.446,1.86
0,10.448,1.86
0,10.450,1.86
0,10.472,1.86
0,10.473,1.86
0,10.474,1.86
0,10.487,1.86
0,10.506,1.86
0,10.507,1.86
0,10.507,1.86
0,10.507,1.86
0,10.548,1.86
0,10.548,1.86
0,10.549,1.86
0,10.550,1.86
0,10.589,1.86
0,10.590,1.86
0,10.613,1.86
0,10.613,1.86
0,10.630,1.86
0,10.639,1.86
0,10.640,1.86
0,10.641,1.86
0,10.672,1.86
0,10.672,1.87
0,10.673,1.87
0,10.675,1.87
0,10.713,1.87
0,10.714,1.87
0,10.734,1.87
0,10.734,1.87
0,10.754,1.87
0,10.756,1.87
0,10.756,1.87
0,10.758,1.87
0,10.796,1.87
0,10.796,1.87
0,10.797,1.87
0,10.832,1.87
0,10.837,1.87
0,10.838,1.87
0,10.872,1.87
0,10.872,1.87
0,10.879,1.87
0,10.910,1.87
0,10.910,1.87
0,10.911,1.87
0,10.947,1.87
0,10.948,1.87
0,10.949,1.87
0,10.987,1.87
0,10.988,1.87
0,10.989,1.87
0,10.992,1.87
0,11.019,1.87
0,11.020,1.87
0,11.034,1.88
0,11.034,1.88
0,11.035,1.88
0,11.044,1.88
0,11.047,1.88
0,11.048,1.88
0,11.049,1.88
0,11.085,1.88
0,11.086,1.88
0,11.099,1.88
0,11.099,1.88
0,11.127,1.88
0,11.127,1.88
0,11.127,1.88
0,11.128,1.88
0,11.168,1.88
0,11.168,1.88
0,11.169,1.88
0,11.170,1.88
0,11.210,1.88
0,11.210,1.88
0,11.240,1.88
0,11.241,1.88
0,11.251,1.88
0,11.272,1.88
0,11.272,1.88
0,11.274,1.88
0,11.292,1.88
0,11.306,1.88
0,11.307,1.88
0,11.340,1.88
0,11.341,1.88
0,11.342,1.89
0,11.355,1.89
0,11.355,1.89
0,11.375,1.89
0,11.375,1.89
0,11.375,1.89
0,11.375,1.89
0,11.416,1.89
0,11.416,1.89
0,11.417,1.89
0,11.428,1.89
0,11.457,1.89
0,11.458,1.89
0,11.468,1.89
0,11.468,1.89
0,11.499,1.89
0,11.499,1.89
0,11.499,1.89
0,11.500,1.89
0,11.540,1.89
0,11.541,1.89
0,11.541,1.89
0,11.560,1.89
0,11.582,1.89
0,11.583,1.89
0,11.584,1.89
0,11.603,1.89
0,11.623,1.90
0,11.624,1.90
0,11.624,1.90
0,11.625,1.90
0,11.664,1.90
0,11.665,1.90
0,11.666,1.90
0,11.667,1.90
0,11.706,1.90
0,11.706,1.90
0,11.729,1.90
0,11.730,1.90
0,11.747,1.90
0,11.755,1.90
0,11.756,1.90
0,11.756,1.90
0,11.789,1.90
0,11.789,1.90
0,11.790,1.90
0,11.791,1.90
0,11.830,1.90
0,11.831,1.90
0,11.858,1.90
0,11.859,1.90
0,11.871,1.90
0,11.894,1.90
0,11.895,1.91
0,11.897,1.91
0,11.913,1.91
0,11.935,1.91
0,11.936,1.91
0,11.962,1.91
0,11.963,1.91
0,11.963,1.91
0,11.978,1.91
0,11.978,1.91
0,11.995,1.91
0,11.995,1.91
0,11.996,1.91
0,11.996,1.91
0,12.037,1.91
0,12.037,1.91
0,12.037,1.91
0,12.055,1.91
0,12.078,1.91
0,12.079,1.91
0,12.099,1.91
0,12.099,1.91
0,12.124,1.91
0,12.126,1.92
0,12.126,1.92
0,12.127,1.92
0,12.161,1.92
0,12.161,1.92
0,12.162,1.92
0,12.181,1.92
0,12.202,1.92
0,12.203,1.92
0,12.204,1.92
0,12.225,1.92
0,12.243,1.92
0,12.246,1.92
0,12.246,1.92
0,12.247,1.92
0,12.285,1.92
0,12.285,1.92
0,12.287,1.92
0,12.289,1.92
0,12.326,1.92
0,12.327,1.92
0,12.362,1.92
0,12.363,1.93
0,12.368,1.93
0,12.400,1.93
0,12.400,1.93
0,12.401,1.93
0,12.436,1.93
0,12.437,1.93
0,12.440,1.93
0,12.443,1.93
0,12.478,1.93
0,12.479,1.93
0,12.513,1.93
0,12.514,1.93
0,12.515,1.93
0,12.549,1.93
0,12.550,1.93
0,12.551,1.93
0,12.554,1.93
0,12.580,1.93
0,12.580,1.93
0,12.604,1.94
0,12.605,1.94
0,12.606,1.94
0,12.608,1.94
0,12.632,1.94
0,12.633,1.94
0,12.635,1.94
0,12.636,1.94
0,12.668,1.94
0,12.700,1.94
0,12.700,1.94
0,12.701,1.94
0,12.732,1.94
0,12.733,1.94
0,12.734,1.94
0,12.765,1.94
0,12.766,1.94
0,12.768,1.94
0,12.769,1.94
0,12.798,1.95
0,12.800,1.95
0,12.801,1.95
0,12.823,1.95
0,12.824,1.95
0,12.848,1.95
0,12.849,1.95
0,12.852,1.95
0,12.854,1.95
0,12.889,1.95
0,12.891,1.95
0,12.925,1.95
0,12.926,1.95
0,12.927,1.95
0,12.963,1.95
0,12.963,1.95
0,12.965,1.95
0,12.967,1.95
0,13.002,1.95
0,13.003,1.95
0,13.038,1.95
0,13.039,1.95
0,13.040,1.95
0,13.075,1.95
0,13.076,1.95
0,13.077,1.95
0,13.117,1.95
0,13.120,1.95
0,13.121,1.95
0,13.123,1.95
0,13.158,1.95
0,13.160,1.95
0,13.195,1.95
0,13.196,1.95
0,13.197,1.95
0,13.232,1.95
0,13.232,1.95
0,13.234,1.96
0,13.236,1.96
0,13.272,1.96
0,13.273,1.96
0,13.275,1.96
0,13.312,1.96
0,13.313,1.96
0,13.315,1.96
0,13.341,1.96
0,13.343,1.96
0,13.343,1.96
0,13.358,1.96
0,13.358,1.96
0,13.369,1.96
0,13.369,1.96
0,13.369,1.96
0,13.379,1.96
0,13.379,1.96
0,13.380,1.97
0,13.391,1.97
0,13.392,1.97
0,13.393,1.97
0,13.393,1.97
0,13.394,1.97
0,13.403,1.97
0,13.414,1.97
0,13.414,1.97
0,13.414,1.97
0,13.424,1.97
0,13.443,1.97
0,13.444,1.97
0,13.444,1.97
0,13.454,1.97
0,13.484,1.97
0,13.484,1.97
0,13.484,1.97
0,13.485,1.99
0,13.525,1.99
0,13.526,1.99
0,13.527,1.99
0,13.528,1.99
0,13.567,1.99
0,13.567,1.99
0,13.588,1.99
0,13.588,1.99
0,13.608,1.99
0,13.609,1.99
0,13.609,1.99
0,13.610,1.99
0,13.650,1.99
0,13.650,1.99
0,13.651,1.99
0,13.652,1.99
0,13.691,1.99
0,13.692,1.99
0,13.716,2.00
0,13.716,2.00
0,13.732,2.00
0,13.740,2.00
0,13.740,2.00
0,13.742,2.00
0,13.774,2.00
0,13.774,2.00
0,13.774,2.00
0,13.795,2.00
0,13.815,2.00
0,13.816,2.00
0,13.837,2.00
0,13.837,2.00
0,13.856,2.00
0,13.860,2.00
0,13.860,2.00
0,13.861,2.00
0,13.898,2.00
0,13.898,2.01
0,13.899,2.01
0,13.900,2.01
0,13.939,2.01
0,13.941,2.01
0,13.962,2.01
0,13.962,2.01
0,13.980,2.01
0,13.985,2.01
0,13.985,2.01
0,13.986,2.01
0,14.022,2.01
0,14.022,2.01
0,14.023,2.01
0,14.044,2.01
0,14.063,2.01
0,14.065,2.01
0,14.066,2.01
0,14.087,2.01
0,14.105,2.01
0,14.109,2.01
0,14.109,2.02
0,14.110,2.02
0,14.146,2.02
0,14.146,2.02
0,14.147,2.02
0,14.148,2.02
0,14.187,2.02
0,14.189,2.02
0,14.190,2.02
0,14.211,2.02
0,14.229,2.02
0,14.248,2.02
0,14.248,2.02
0,14.249,2.02
0,14.286,2.02
0,14.286,2.02
0,14.288,2.02
0,14.290,2.02
0,14.328,2.02
0,14.329,2.02
0,14.366,2.02
0,14.366,2.02
0,14.367,2.03
0,14.404,2.03
0,14.404,2.03
0,14.407,2.03
0,14.409,2.03
0,14.410,2.03
0,14.448,2.03
0,14.475,2.03
0,14.476,2.03
0,14.477,2.03
0,14.492,2.03
0,14.492,2.03
0,14.493,2.03
0,14.494,2.03
