0.923456434307156	-53	920.625	2215		0	920.625	150809449 0.6547014	
4.02516558741192	-52.5	920.625	2215		1	920.625	150809451 0.6561135	
4.03743743371501	-52.5	920.625	2215		2	920.625	150809452 0.6567714	
4.04970928001809	-52.5	920.625	2215		3	920.625	150809453 0.6573029	
4.02516558741192	-52.5	920.625	2215		4	920.625	150809453 0.657606	
4.0067578179573	-52.5	920.625	2215		5	920.625	150809453 0.6578754	
4.01289374110884	-53	920.625	2215		6	920.625	150809662 0.8663525	
3.98221412535112	-52.5	920.625	2215		7	920.625	150809665 0.8691482	
4.05584520316964	-52.5	920.625	2215		8	920.625	150809667 0.8719556	
4.05584520316964	-52.5	920.625	2215		9	920.625	150809670 0.874648	
3.99448597165421	-52.5	920.625	2215		10	920.625	150809672 0.8766681	
4.01289374110884	-52.5	920.625	2215		11	920.625	150809674 0.8786889	
4.00062189480575	-52.5	920.625	2215		12	920.625	150809912 1.116714	
4.01902966426038	-52.5	920.625	2215		13	920.625	150809921 1.1259608	
3.99448597165421	-52.5	920.625	2215		14	920.625	150809929 1.1337687	
4.02516558741192	-52.5	920.625	2215		15	920.625	150809937 1.1415668	
4.08038889577581	-52.5	920.625	2215		16	920.625	150809944 1.1480181	
4.03743743371501	-52.5	920.625	2215		17	920.625	150809948 1.1521302	
3.98835004850267	-52.5	920.625	2215		18	920.625	150810162 1.367028	
4.04970928001809	-52.5	920.625	2215		19	920.625	150810171 1.376072	
4.00062189480575	-52.5	920.625	2215		20	920.625	150810177 1.3823967	
4.04357335686655	-52.5	920.625	2215		21	920.625	150810183 1.3880899	
4.06811704947272	-52.5	920.625	2215		22	920.625	150810196 1.4005908	
3.98221412535112	-52.5	920.625	2215		23	920.625	150810203 1.4083216	
4.01902966426038	-52.5	920.625	2215		24	920.625	150810412 1.6168367	
4.02516558741192	-52.5	920.625	2215		25	920.625	150810424 1.628721	
4.05584520316964	-52.5	920.625	2215		26	920.625	150810430 1.6342866	
4.00062189480575	-52.5	920.625	2215		27	920.625	150810442 1.6468807	
4.03743743371501	-52.5	920.625	2215		28	920.625	150810448 1.6527539	
4.06811704947272	-52.5	920.625	2215		29	920.625	150810460 1.6650616	
