1.000000	0.000000	0.987884	-62.475000	4.500000	
2.000000	2.463062	0.257709	-59.883333	1.000000	
3.000000	2.626891	0.147262	-57.525000	1.000000	
4.000000	0.416118	0.227029	-55.225000	0.500000	
5.000000	0.798795	0.791534	-55.550000	1.500000	
6.000000	0.118423	0.147262	-56.291667	0.500000	
7.000000	2.589666	0.300660	-57.858333	1.000000	
8.000000	2.442200	0.273049	-58.516667	1.000000	
9.000000	2.287165	0.202485	-58.483333	1.000000	
