1.000000	0.000000	0.411107	-53.520000	1.000000	
2.000000	2.077225	0.312932	-53.725000	0.500000	
3.000000	1.550670	0.134990	-49.050000	0.500000	
4.000000	1.477868	0.309864	-43.470000	1.000000	
5.000000	1.885293	0.147262	-39.805000	1.000000	
6.000000	1.308547	0.208621	-40.995000	1.000000	
7.000000	1.323243	0.245437	-47.405000	1.000000	
8.000000	1.031663	0.181010	-47.060000	1.000000	
9.000000	1.155947	0.202485	-47.200000	1.500000	
