5.91196195651126	-63.5	920.625	2216	0000	0	920.625	020825153 0.660771873545134	
6.12058334366371	-58.5	920.625	2215	0000	1	920.625	020825156 0.662746999270136	
6.08069984317868	-58	920.625	2215	0000	2	920.625	020825157 0.663320922248917	
5.92730176439012	-63	920.625	2216	0000	3	920.625	020825157 0.663596178730188	
6.09297168948177	-58.5	920.625	2215	0000	4	920.625	020825157 0.663959033981904	
5.91502991808703	-64	920.625	2216	0000	5	920.625	020825158 0.664216544160541	
6.09910761263331	-58	920.625	2215	0000	6	920.625	020825158 0.66514010705929	
6.00706876536017	-62.5	920.625	2216	0000	7	920.625	020825161 0.668004813401404	
6.09603965105754	-58.5	920.625	2215	0000	8	920.625	020825164 0.670932198174094	
5.93036972596589	-63.5	920.625	2216	0000	9	920.625	020825170 0.676496985582828	
6.07456392002714	-58.5	920.625	2215	0000	10	920.625	020825357 0.862906791510018	
5.85367068657161	-63.5	920.625	2216	0000	11	920.625	020825361 0.866997880638368	
5.88128234075355	-64	920.625	2216	0000	12	920.625	020825364 0.870675141092546	
6.07763188160291	-59	920.625	2215	0000	13	920.625	020825367 0.873486608526759	
6.08069984317868	-58.5	920.625	2215	0000	14	920.625	020825373 0.879467867676016	
5.92730176439012	-62.5	920.625	2216	0000	15	920.625	020825376 0.88236240290979	
6.08683576633022	-58.5	920.625	2215	0000	16	920.625	020825379 0.885606200482624	
5.93036972596589	-64	920.625	2216	0000	17	920.625	020825387 0.892915411682127	
6.03774838111788	-62	920.625	2216	0000	18	920.625	020825390 0.896100306633455	
6.03774838111788	-58	920.625	2215	0000	19	920.625	020825395 0.901498958443068	
6.10217557420908	-58.5	920.625	2215	0000	20	920.625	020825606 1.11284458505557	
5.92730176439012	-64	920.625	2216	0000	21	920.625	020825613 1.11977281711982	
5.95798138014783	-62.5	920.625	2216	0000	22	920.625	020825616 1.12240380088044	
6.01320468851171	-58	920.625	2215	0000	23	920.625	020825618 1.12530324466601	
5.90582603335972	-64	920.625	2216	0000	24	920.625	020825624 1.13085594948572	
6.08683576633022	-58.5	920.625	2215	0000	25	920.625	020825627 1.13354621344875	
5.87821437917778	-63	920.625	2216	0000	26	920.625	020825632 1.13915782088997	
6.07456392002714	-58	920.625	2215	0000	27	920.625	020825636 1.142673099135	
6.10524353578485	-58.5	920.625	2215	0000	28	920.625	020825640 1.14560803552583	
5.97332118802669	-64	920.625	2216	0000	29	920.625	020825645 1.15100593217363	
6.05002022742097	-58	920.625	2215	0000	30	920.625	020825856 1.36284241396536	
6.11137945893639	-62.5	920.625	2216	0000	31	920.625	020825861 1.36794844057197	
6.13592315154256	-59	920.625	2215	0000	32	920.625	020825865 1.37191794864824	
5.90889399493549	-63.5	920.625	2216	0000	33	920.625	020825871 1.37757675370284	
6.0254765348148	-63.5	920.625	2216	0000	34	920.625	020825875 1.3812105923527	
6.11751538208794	-58.5	920.625	2215	0000	35	920.625	020825878 1.38419574700418	
5.85060272499584	-64	920.625	2216	0000	36	920.625	020825886 1.39224463920068	
6.08683576633022	-59	920.625	2215	0000	37	920.625	020825889 1.39558018893393	
6.03161245796634	-61.5	920.625	2216	0000	38	920.625	020825895 1.40184274585898	
6.08069984317868	-58.5	920.625	2215	0000	39	920.625	020825900 1.40628989378272	
5.93343768754166	-64	920.625	2216	0000	40	920.625	020826106 1.61289083871669	
6.13592315154256	-58.5	920.625	2215	0000	41	920.625	020826110 1.61631738544856	
5.83526291711698	-63	920.625	2216	0000	42	920.625	020826112 1.61893213323018	
6.04388430426943	-58	920.625	2215	0000	43	920.625	020826114 1.62091556573514	
5.96411730329937	-64	920.625	2216	0000	44	920.625	020826119 1.62595627084483	
6.11444742051217	-59	920.625	2215	0000	45	920.625	020826122 1.62875414536638	
6.01320468851171	-58.5	920.625	2215	0000	46	920.625	020826123 1.62999827445525	
5.99479691905709	-61.5	920.625	2216	0000	47	920.625	020826125 1.63212216705765	
5.982525072754	-64	920.625	2216	0000	48	920.625	020826127 1.6340036527177	
6.089903727906	-58.5	920.625	2215	0000	49	920.625	020826131 1.63799015193478	
6.09910761263331	-58.5	920.625	2215	0000	50	920.625	020826357 1.86274027832999	
6.00706876536017	-62	920.625	2216	0000	51	920.625	020826361 1.86659160358234	
6.14205907469411	-59	920.625	2215	0000	52	920.625	020826362 1.86746985677223	
5.94877749542052	-64	920.625	2216	0000	53	920.625	020826364 1.8700657255085	
6.03774838111788	-58.5	920.625	2215	0000	54	920.625	020826366 1.87218659746364	
5.92730176439012	-63.5	920.625	2216	0000	55	920.625	020826369 1.87528691429178	
6.12365130523948	-59	920.625	2215	0000	56	920.625	020826371 1.87707929085775	
5.982525072754	-64	920.625	2216	0000	57	920.625	020826372 1.87801871215459	
6.08683576633022	-58	920.625	2215	0000	58	920.625	020826373 1.87898003314405	
6.05615615057251	-62.5	920.625	2216	0000	59	920.625	020826374 1.87986017423849	
6.12058334366371	-59	920.625	2215	0000	60	920.625	020826606 2.11269997156816	
5.94877749542052	-64	920.625	2216	0000	61	920.625	020826609 2.11586296682687	
5.982525072754	-62.5	920.625	2216	0000	62	920.625	020826612 2.11852151399372	
6.03161245796634	-58	920.625	2215	0000	63	920.625	020826613 2.11960743668251	
6.11444742051217	-59	920.625	2215	0000	64	920.625	020826614 2.12063521191162	
5.97638914960246	-64	920.625	2216	0000	65	920.625	020826616 2.12230185403553	
6.0254765348148	-58.5	920.625	2215	0000	66	920.625	020826621 2.12754003395963	
5.982525072754	-63	920.625	2216	0000	67	920.625	020826623 2.12947060513759	
6.09297168948177	-59	920.625	2215	0000	68	920.625	020826625 2.13131319996421	
5.91196195651126	-63.5	920.625	2216	0000	69	920.625	020826626 2.13270345286412	
6.06229207372405	-63	920.625	2216	0000	70	920.625	020826857 2.36269251434524	
6.06229207372405	-58.5	920.625	2215	0000	71	920.625	020826860 2.36562480766973	
6.01934061166326	-58.5	920.625	2215	0000	72	920.625	020826862 2.36854426324337	
5.89048622548086	-63	920.625	2216	0000	73	920.625	020826865 2.3710374299729	
6.08069984317868	-58	920.625	2215	0000	74	920.625	020826870 2.37608530911983	
5.982525072754	-63	920.625	2216	0000	75	920.625	020826874 2.37961266995389	
6.16660276730028	-59	920.625	2215	0000	76	920.625	020826877 2.3825997125099	
5.89048622548086	-62.5	920.625	2216	0000	77	920.625	020826883 2.38885131958863	
5.94570953384475	-58.5	920.625	2215	0000	78	920.625	020826885 2.39074111202863	
5.99479691905709	-63	920.625	2216	0000	79	920.625	020826886 2.39204187825357	
6.13899111311834	-59	920.625	2215	0000	80	920.625	020827116 2.62273248506007	
5.95184545699629	-64	920.625	2216	0000	81	920.625	020827120 2.62631837093473	
5.94570953384475	-63	920.625	2216	0000	82	920.625	020827121 2.62766067105944	
6.10524353578485	-58	920.625	2215	0000	83	920.625	020827123 2.62975360202746	
5.88741826390509	-64	920.625	2216	0000	84	920.625	020827125 2.63121899352789	
6.12671926681525	-59	920.625	2215	0000	85	920.625	020827125 2.63177970117492	
6.04388430426943	-58.5	920.625	2215	0000	86	920.625	020827126 2.63274404281163	
0.0613592315154256	-62	920.625	2216	0000	87	920.625	020827133 2.63980744884062	
6.12978722839102	-59	920.625	2215	0000	88	920.625	020827135 2.64168893450066	
5.91502991808703	-64	920.625	2216	0000	89	920.625	020827136 2.64228891056203	
6.03774838111788	-58.5	920.625	2215	0000	90	920.625	020827357 2.86275311608083	
5.52846675953985	-61.5	920.625	2216	0000	91	920.625	020827359 2.86613322036113	
5.93343768754166	-64	920.625	2216	0000	92	920.625	020827362 2.86861430450163	
6.11444742051217	-59	920.625	2215	0000	93	920.625	020827362 2.86919200328949	
5.98866099590554	-64	920.625	2216	0000	94	920.625	020827363 2.86975610916468	
6.00706876536017	-58.5	920.625	2215	0000	95	920.625	020827363 2.87026546580835	
5.93343768754166	-64	920.625	2216	0000	96	920.625	020827365 2.87213562404118	
6.14819499784565	-59	920.625	2215	0000	97	920.625	020827369 2.87583893757795	
6.20341830620953	-58.5	920.625	2215	0000	98	920.625	020827370 2.8772578866268	
5.59596191420682	-61	920.625	2216	0000	99	920.625	020827372 2.87912880002145	
6.13592315154256	-59	920.625	2215	0000	100	920.625	020827606 3.11259538165689	
5.98866099590554	-64	920.625	2216	0000	101	920.625	020827609 3.11554013515131	
6.08683576633022	-58.5	920.625	2215	0000	102	920.625	020827612 3.11850527801471	
5.405748296509	-62	920.625	2216	0000	103	920.625	020827614 3.12023157792194	
5.95798138014783	-62.5	920.625	2216	0000	104	920.625	020827615 3.12203112852514	
6.19114645990645	-58.5	920.625	2215	0000	105	920.625	020827620 3.12648582806702	
6.03774838111788	-63.5	920.625	2216	0000	106	920.625	020827621 3.12795084198654	
6.05615615057251	-58	920.625	2215	0000	107	920.625	020827622 3.12899787384191	
6.13592315154256	-59	920.625	2215	0000	108	920.625	020827625 3.13119879294936	
6.11444742051217	-63.5	920.625	2216	0000	109	920.625	020827625 3.13205967741753	
6.0684279968756	-64	920.625	2216	0000	110	920.625	020827857 3.36274008953954	
6.08069984317868	-58.5	920.625	2215	0000	111	920.625	020827860 3.36570070143205	
