"Freq [GHz]","re(Z(1,1)) [] - Cap='0.5pF'","re(Z(1,1)) [] - Cap='0.6pF'","re(Z(1,1)) [] - Cap='0.7pF'","re(Z(1,1)) [] - Cap='0.8pF'","re(Z(1,1)) [] - Cap='0.9pF'","re(Z(1,1)) [] - Cap='1pF'","re(Z(1,1)) [] - Cap='1.1pF'","re(Z(1,1)) [] - Cap='1.2pF'","re(Z(1,1)) [] - Cap='1.3pF'","re(Z(1,1)) [] - Cap='1.4pF'","re(Z(1,1)) [] - Cap='1.5pF'","im(Z(1,1)) [] - Cap='0.5pF'","im(Z(1,1)) [] - Cap='0.6pF'","im(Z(1,1)) [] - Cap='0.7pF'","im(Z(1,1)) [] - Cap='0.8pF'","im(Z(1,1)) [] - Cap='0.9pF'","im(Z(1,1)) [] - Cap='1pF'","im(Z(1,1)) [] - Cap='1.1pF'","im(Z(1,1)) [] - Cap='1.2pF'","im(Z(1,1)) [] - Cap='1.3pF'","im(Z(1,1)) [] - Cap='1.4pF'","im(Z(1,1)) [] - Cap='1.5pF'"
0.96,2.87143380750278,3.17705023412006,3.52607757234953,3.95655723590374,4.50157211604414,4.93878534609607,6.03072142939431,7.10469620972345,8.70790470562898,11.0450349514017,14.8893004568976,61.719747834261,64.4708865410941,67.5554156224365,71.0669058532129,75.3806327960386,81.8898787781335,86.1381441038396,96.0410387781287,105.902184848406,118.471577789714,135.686234897876
0.962222222222222,2.9640302397852,3.28228459971807,3.64636007109459,4.09606698767877,4.66661044555406,5.12743474340725,6.27488316357215,7.41150119907416,9.11370302386789,11.6090496830665,15.7427933388807,62.0197673971232,64.8088165053804,67.9395974911755,71.5083845391747,75.8960758562653,82.5186209579237,86.8690916138692,96.9897539115432,107.11549773113,120.068064092636,137.892517708908
0.964444444444444,3.06010784373697,3.39158183565099,3.77143068823959,4.24132689236356,4.83873633781101,5.32457804050916,6.53065860021303,7.73410359519754,9.54229038294157,12.2081957573939,16.6569032860044,62.3220914527954,65.1496260191142,68.3274417252534,71.9545902278158,76.417742200661,83.1563415381297,87.6114074745556,97.9563717054608,108.355718115428,121.706404158812,140.168330732227
0.966666666666667,3.15980848879198,3.50511233786895,3.90149728748512,4.39259660105745,5.01828504403212,5.53064329380626,6.79866387013397,8.07342904136422,9.99514265314357,12.8450323418581,17.636743369662,62.6267165414421,65.4933163315046,68.7189588573997,72.405548455924,76.9456817683951,83.8031720071679,88.3652500272216,98.9412715683098,109.623551776472,123.387928541425,142.516330785865
0.968888888888889,3.26327977194285,3.62305361917763,4.03677679934133,4.55014765908108,5.20560807134648,5.74608144869967,7.07954948751384,8.43046210446419,10.4738414267215,13.5223282570064,18.6879189814582,62.9336353367799,65.8398841808929,69.1141542139578,72.8612786989064,77.4799373263121,84.4592386005902,89.1307676139898,99.9448275024458,110.919704637611,125.11398166048,144.9392178878
0.971111111111111,3.37067519035782,3.74559053724474,4.17749553689889,4.7142639583691,5.40107386251828,5.97136751187446,7.37400213544332,8.80625005769745,10.9800819130535,14.24308033863,19.816579419893,63.2428362553305,66.1893213158282,69.5130273226696,73.3217936200574,78.0205434800653,85.1246612204303,89.9080966786668,100.967405635128,112.244878925821,126.885914924446,147.439718433277
0.973333333333333,3.48215430923826,3.87291551774388,4.32388950784912,4.88524218876452,5.60506848049065,6.20700176348782,7.68274650200324,9.20190686609522,11.515681378575,15.0105333747823,21.0294749335175,63.5543030340158,66.5416139759415,69.9155712683135,73.7870982499176,78.5675255867422,85.799552228537,90.6973596413216,102.009361379178,113.599768619428,128.705078257939,150.020563513511
0.975555555555556,3.59788292305051,4.00522877031253,4.47620471988805,5.06339228461358,5.81799629308396,6.45351100647046,8.00654715919108,9.61861737505756,12.0825881515352,15.8282017186205,22.3340197003864,63.8680142739703,66.8967423298118,70.3217719923449,74.2571890902179,79.120898560634,86.4840151012496,91.4986625234066,103.071036176554,114.985054082184,130.572809748351,152.68446130614
0.977777777777778,3.718033207987,4.14273849463838,4.63469747616131,5.24903786240728,6.04028065223857,6.71144984915699,8.34621047474779,10.0576416992131,12.6828912073571,16.6998926726997,23.7383612215275,64.1839429483689,67.2546798669028,70.731607532507,74.7320531366121,79.6806655632859,87.1781429316944,92.3120922983416,104.152753772787,116.401395763321,132.490423076521,155.434062248178
0.98,3.84278386320315,4.28566107358501,4.79963465687049,5.4425166444762,6.27236456111354,6.9814020162841,8.70258654426655,10.5203198052797,13.318830344384,17.6297317303161,25.251456583456,64.5020558720014,67.6153927405532,71.1450471982172,75.2116668141249,80.2468165684716,87.8820167648492,93.1377139405062,105.254815964507,117.849426826957,134.459192341417,158.271915440043
0.982222222222222,3.97232023803094,4.43422124981469,4.97129398255746,5.64418086290793,6.51471132111925,7.26398168200681,9.07657112782165,11.0080762780872,13.9928069516918,18.6221897432171,26.8831559923693,64.8223131302714,67.9788390589138,71.5620506773905,75.6959948189818,80.819326792252,88.5957037493466,93.9755671435575,106.377497756046,119.329744556166,136.480333825419,161.200414417392
0.984444444444444,4.10683444198887,4.58865228186498,5.14996425390916,5.8543976369146,6.76780514956285,7.55983481696163,9.4691075716869,11.5224252533455,14.7073953599392,19.6821120605591,28.6442938884339,65.1446674652609,68.3449681206722,71.9825670702427,76.1849888602689,81.3981549778447,89.3192550887747,94.8256626769825,107.521041854466,120.842900356975,138.554984174244,164.22173005802
0.986666666666667,4.24652543398689,4.74919607507827,5.33594556217297,6.0735493158196,7.03215175699863,7.86964053950856,9.88118869143462,12.064975493907,15.4653547522912,20.8147496489188,30.5467877962075,65.4690636164917,68.7137195923668,72.4065338455353,76.6785862946855,81.9832415246415,90.052703773995,95.6879783478128,108.685652425193,122.389388165385,140.684174382893,167.33772795593
0.988888888888889,4.39159908666044,4.91610328216893,5.52954946343738,6.30203377864912,7.30827887158575,8.19411245908376,10.313858587753,12.6374355779543,16.2696415945847,22.0257921544061,32.6037448353255,65.7954376140282,69.0850226241044,72.8338757146896,77.1767086475393,82.5745064504114,90.796062076762,96.562454532574,109.87148802296,123.969631036341,142.868798885488,170.54986708564
0.991111111111111,4.54226822125769,5.08963336753395,5.73109910910603,6.54026467999339,7.59673669574188,8.53399999704644,10.7682143605969,13.2416191574967,17.1234225212198,23.3214028016707,34.8295754758696,66.1237160216152,69.4587949005407,73.264503419219,77.6792600130854,83.1718471755248,91.5493187837083,97.4489892428568,111.078653604917,125.583965667241,145.109578941735,173.85907598972
0.993333333333333,4.69875260794931,5.27005462867211,5.94092932387481,6.78867163033935,7.89809827813092,8.89008966746639,11.2454076807198,13.8794502334688,18.0300875847668,24.708254936117,37.2401136387386,66.4538151276399,69.8349416240911,73.698312427027,78.18612532737,83.7751361179751,92.312436148601,98.3474326865075,112.307191524716,127.232624580379,147.407019395818,177.265602046507
0.995555555555556,4.86127892582264,5.45764416726422,6.15938662139968,7.04770029745617,8.2129597815098,9.2632062969265,11.7466461701223,14.5529683792941,18.9932637417586,26.1935698991785,39.852741565596,66.7856400818486,70.2133544275159,74.1351815333021,78.6971685069152,84.3842180880942,93.0853465397012,99.2575812854442,113.557071398344,128.915715658823,149.761357754932,180.768828612414
0.997777777777778,5.0300806761678,5.65268780158777,6.38682914662148,7.31781241363613,8.54194062417826,9.65421415856024,12.2731945344133,15.2643338276101,20.0168284032222,27.7851557750233,42.6865169554791,67.1190839759518,70.5939102132744,74.5749713620352,79.2122304469143,84.9989074721973,93.8679487581459,100.179171110676,114.828178724586,130.633198699193,152.172504395489,184.367053991214
1,5.20539804195606,5.85547991098683,6.62362653238286,7.5994856716453,8.88568346970376,10.0640179911538,12.8263753804226,16.015832314581,21.1049228245963,29.4914463521044,45.7622986103726,67.4540268665297,70.9764699173989,75.0175227646137,79.731126873118,85.6189851950194,94.6601040025562,101.111870695413,116.120302135669,132.384858613276,154.639972557508,188.057225280297
1.00222222222222,5.3874776856549,6.06632320209702,6.87015965653836,7.89321349012232,9.24485403622997,10.4935638691714,13.4075696415512,16.8098795523919,22.2619650439637,31.3215393945029,49.1028651567483,67.7903347390092,71.3608771961034,75.462655112524,80.2536460423323,86.244195451766,95.4616314546569,102.05527318844,117.433119147203,134.170274879564,157.162796635837,191.834619219439
1.00444444444444,5.57657247671977,6.28552838543582,7.12682028421879,8.1995046268776,9.62014069301417,10.9438398839551,14.0182165212374,17.6490251726956,23.4926619980029,33.2852330042833,52.7330192017436,68.1278584119427,71.746957033944,75.9101644819664,80.7795462874555,86.8742422019833,96.2723034606604,103.008887812424,118.766180271607,135.988786817039,159.73943712694,195.692461287698
1.00666666666667,5.77294113925414,6.51341374981658,7.39401057827354,8.51888261609739,10.012253807883,11.4158765900609,14.6598128515108,18.5359559514866,24.8020203494998,35.3930584635956,56.6796664096287,68.4664323813943,72.134514273105,76.3598217291661,81.3085534043001,87.5087854193327,97.0918402836272,103.972130595916,120.11889135638,137.839454229102,162.367670451926,199.621473567058
