"Freq [GHz]","re(Z(1,1)) [] - roateAngle='0deg'","re(Z(1,1)) [] - roateAngle='15deg'","re(Z(1,1)) [] - roateAngle='30deg'","re(Z(1,1)) [] - roateAngle='45deg'","re(Z(1,1)) [] - roateAngle='60deg'","re(Z(1,1)) [] - roateAngle='75deg'","im(Z(1,1)) [] - roateAngle='0deg'","im(Z(1,1)) [] - roateAngle='15deg'","im(Z(1,1)) [] - roateAngle='30deg'","im(Z(1,1)) [] - roateAngle='45deg'","im(Z(1,1)) [] - roateAngle='60deg'","im(Z(1,1)) [] - roateAngle='75deg'"
0.923555555555556,1.03845670382253,1.24107685162375,2.02812117979362,2.65273875623703,3.19428544724429,3.34804420072831,79.0456848851437,79.1539231473977,80.82344830494,82.1572832076175,84.0156684268409,84.9972778802091
0.923777777777778,1.03817009774006,1.24066759972572,2.02699027641174,2.651277433366,3.19272484661408,3.34661306561707,79.0746114248919,79.1840715659102,80.8534102629637,82.1852725466693,84.0430039420534,85.0238673413135
0.924,1.03788462724952,1.24026007359826,2.02586351958462,2.64982114342888,3.19116952411074,3.34518675130112,79.1035299194157,79.2142079711277,80.8833613377936,82.213255891453,84.0703364367692,85.050455630406
0.924222222222222,1.03760028942955,1.23985426737964,2.0247408933702,2.64836986871431,3.18961946305509,3.34376524406195,79.1324404007205,79.2443324128921,80.9133015755304,82.2412332674432,84.0976659252773,85.0770427552613
0.924444444444444,1.03731708136985,1.23945017523734,2.02362238190984,2.64692359159475,3.18807464683926,3.34234853023414,79.1613429006902,79.274444940827,80.9432310220743,82.2692047000205,84.124992421826,85.1036287236402
0.924666666666667,1.03703500017122,1.23904779136798,2.0225079694278,2.64548229452608,3.18653505892635,3.34093659620529,79.1902374510884,79.3045456043382,80.9731497231263,82.2971702144716,84.1523159406229,85.1302135432893
0.924888888888889,1.03675404294535,1.23864710999696,2.02139764023062,2.644045960047,3.18500068284994,3.33952942841553,79.2191240835584,79.3346344526157,81.0030577241888,82.3251298359904,84.1796364958351,85.1567972219412
0.925111111111111,1.03647420681483,1.23824812537837,2.02029137870665,2.64261457077855,3.18347150221381,3.33812701335741,79.2480028296239,79.3647115346342,81.0329550705677,82.3530835896777,84.2069541015893,85.1833797673143
0.925333333333333,1.03619548891322,1.2378508317949,2.01918916932557,2.64118810942383,3.18194750069165,3.33672933757571,79.2768737206901,79.394776899155,81.0628418073724,82.3810315005421,84.2342687719718,85.2099611871132
0.925555555555556,1.03591788638482,1.23745522355751,2.01809099663778,2.63976655876725,3.18042866202652,3.33533638766707,79.3057367880436,79.4248305947267,81.0927179795177,82.4089735935004,84.2615805210292,85.2365414890283
