0.886115	-7.500000
0.962435	-6.651779
0.976092	-6.500000
1.049903	-6.500000
1.101149	-6.500000
1.098249	-6.499542
1.021407	-6.000000
1.068556	-6.611808
1.119696	-7.248719
1.143895	-7.393517
1.139304	-7.000000
1.147739	-7.171035
1.203616	-6.532718
1.220583	-5.993680
1.039520	-6.482692
0.969029	-6.776822
0.970383	-6.491789
1.044359	-5.847424
1.106497	-6.561615
1.150638	-7.000000
1.246786	-7.000000
1.233722	-6.931755
1.137821	-6.500000
1.140212	-7.151325
1.158578	-7.500000
1.176865	-7.098216
1.175013	-6.500000
1.135111	-7.000000
1.184186	-6.500000
1.262967	-7.000000
1.192390	-6.500000
1.109547	-7.000000
1.223057	-6.500000
1.256801	-8.500000
1.206681	-6.500000
1.310978	-7.000000
1.169844	-7.500000
1.292555	-7.000000
1.221983	-7.000000
1.304812	-7.000000
1.214818	-7.000000
1.266960	-6.500000
1.150368	-6.500000
1.119680	-7.000000
1.144218	-6.500000
1.222955	-7.500000
1.204528	-6.500000
1.284286	-8.000000
1.155424	-7.000000
1.057244	-8.000000
1.188140	-6.500000
1.344594	-7.000000
1.172781	-6.500000
1.178912	-7.000000
1.212655	-6.500000
1.277079	-7.000000
1.165554	-6.500000
1.239171	-7.000000
1.174735	-6.500000
1.110298	-7.500000
1.168583	-6.500000
1.232997	-7.000000
1.143054	-6.500000
1.097023	-8.500000
1.201331	-7.000000
1.158373	-6.500000
1.173706	-6.500000
1.218686	-7.000000
1.132769	-6.500000
1.181846	-7.000000
1.206385	-6.500000
1.255468	-7.500000
1.202279	-6.500000
1.174653	-6.500000
1.214532	-6.500000
1.266683	-7.000000
1.315763	-7.500000
1.266672	-7.000000
1.182761	-6.500000
1.357624	-7.000000
1.207290	-6.500000
1.161264	-7.000000
1.182726	-7.000000
1.290084	-7.000000
1.356611	-8.000000
1.037535	-7.500000
1.243080	-6.500000
1.338178	-7.000000
1.181707	-6.500000
1.263461	-6.500000
1.180615	-6.500000
1.245036	-7.000000
1.189808	-6.500000
1.183661	-7.500000
1.299253	-7.000000
1.231743	-7.000000
1.213327	-7.000000
1.237862	-7.000000
1.155020	-6.500000
1.201014	-7.000000
1.230691	-7.000000
1.249084	-7.000000
1.206125	-7.000000
1.224528	-7.000000
1.239864	-6.500000
1.088497	-7.000000
1.131436	-7.000000
1.229603	-7.000000
1.177442	-6.500000
1.272545	-7.000000
1.134482	-6.500000
1.253100	-7.000000
1.271492	-7.000000
1.302166	-7.000000
1.164099	-6.500000
1.222384	-8.000000
1.107839	-7.000000
1.006585	-7.000000
1.163044	-6.500000
1.153834	-7.000000
1.141554	-6.500000
1.215177	-7.000000
1.146655	-6.500000
1.312306	-7.500000
1.207988	-7.000000
1.195710	-7.000000
1.165023	-7.000000
1.219219	-7.000000
1.173188	-6.500000
1.243744	-7.500000
1.182380	-6.500000
1.360314	-7.000000
1.121006	-6.500000
1.310191	-6.500000
1.230410	-7.000000
1.218134	-7.000000
1.169039	-6.500000
1.340840	-7.500000
1.201745	-6.500000
1.198665	-7.000000
1.161844	-6.500000
1.241604	-7.000000
1.217056	-7.000000
1.149559	-7.000000
1.219083	-7.000000
1.283494	-7.000000
1.212920	-6.500000
1.522773	-9.000000
1.154593	-7.000000
1.202678	-7.000000
1.181186	-6.500000
1.257875	-7.000000
1.138218	-6.500000
1.199501	-6.844422
1.227151	-6.999541
1.175663	-6.258608
1.092619	-6.755766
1.147666	-6.253373
1.202726	-6.751160
1.144276	-6.248994
1.122567	-6.745832
1.123512	-6.508668
1.184586	-7.004791
1.110787	-6.002518
1.149137	-6.348898
1.221049	-7.295875
1.220377	-7.493156
1.214258	-7.000000
1.256333	-7.000000
1.295331	-6.736743
1.263069	-6.235119
1.209915	-6.192872
1.185156	-6.849562
1.183827	-7.000000
1.063872	-7.000000
1.142211	-7.000000
1.105454	-6.734588
1.074345	-6.500000
1.179941	-7.000000
1.112965	-7.000000
1.176732	-7.000000
1.143739	-6.500000
1.294579	-7.000000
1.129231	-6.500000
1.166504	-7.000000
1.183061	-7.000000
1.232787	-7.000000
1.177966	-7.000000
1.225664	-7.387608
1.300816	-8.000000
1.299626	-7.987356
1.099209	-6.500000
1.087402	-6.796842
1.080098	-6.980948
1.178426	-7.464325
1.123331	-6.950325
1.132899	-6.410744
1.191285	-6.900504
1.220608	-5.047874
1.134890	-5.027742
1.288402	-5.015432
1.237010	-4.720046
1.189746	-5.601603
1.184802	-6.502575
1.318792	-7.000000
1.113171	-7.000000
1.000277	-7.000000
1.083714	-7.000000
1.201857	-7.000000
1.207563	-7.000000
1.135730	-7.000000
1.129315	-7.000000
1.250868	-6.510014
1.153169	-6.504477
1.159486	-6.502366
1.194946	-6.500000
1.213824	-6.647171
1.196231	-7.000000
1.183971	-6.507130
1.131500	-6.500000
1.075573	-6.809071
1.042748	-7.000000
1.024762	-7.000000
1.110734	-7.000000
1.122747	-6.500000
1.101860	-7.184947
1.092222	-7.500000
1.104529	-7.500000
0.938899	-8.000000
1.123020	-6.500000
1.202544	-7.000000
1.177096	-6.653064
1.176217	-6.500000
1.181162	-6.750235
1.219728	-6.691600
1.237345	-6.410391
1.079328	-6.445383
1.064749	-6.501084
1.207853	-7.000000
1.177978	-6.686280
1.122843	-6.199744
1.130232	-6.259956
1.173694	-6.728240
1.125316	-7.000000
1.077676	-6.920771
1.100669	-6.511912
1.166195	-7.493973
1.117554	-6.750766
1.024404	-5.850964
0.905923	-5.190501
1.023248	-6.198926
1.119527	-6.500000
1.168042	-6.500000
1.177816	-6.500000
1.117274	-6.500000
1.211645	-6.500000
1.279895	-6.500000
1.238665	-6.500000
1.200188	-6.500000
1.195769	-6.496842
1.073872	-6.000000
1.145453	-6.307365
1.215457	-6.500000
1.175703	-6.846340
1.125984	-7.000000
1.110401	-7.000000
0.972033	-7.000000
0.958594	-6.988074
1.092047	-6.000000
1.105573	-6.218040
1.156753	-5.464723
1.133616	-4.728292
1.092734	-5.029489
1.114216	-6.000000
1.134213	-6.000000
1.128609	-6.000000
1.092450	-5.506932
1.104796	-6.184568
1.110602	-6.739452
1.095344	-6.378340
1.092168	-5.751070
1.149297	-6.019138
1.194743	-6.571790
1.180355	-6.988294
0.988251	-6.005988
0.983601	-6.000000
0.996625	-6.242456
1.071159	-6.684074
1.129055	-6.766912
1.079922	-6.335674
1.125354	-6.370210
1.140366	-6.500000
1.073262	-6.500000
1.138262	-6.500000
1.163766	-6.777973
1.083342	-6.767940
1.017153	-5.229753
1.060767	-5.010250
1.096268	-5.752037
1.086461	-6.990629
1.089437	-5.516871
1.215674	-6.952403
1.327659	-8.562473
1.263782	-8.140513
1.050926	-6.000000
1.107737	-6.304031
1.158903	-6.733969
1.171389	-6.996888
1.104074	-6.007986
1.112807	-6.339834
1.084796	-6.500000
1.052158	-6.245859
1.103204	-5.742256
1.187614	-5.598933
1.238763	-5.222071
1.220151	-4.997131
1.010027	-5.981878
0.919057	-6.939386
0.861151	-7.500000
0.992085	-6.557188
1.094636	-6.000000
1.162888	-6.211649
1.187779	-6.500000
1.151305	-6.489223
1.061357	-6.000000
1.099912	-6.695306
1.094804	-6.702106
1.059183	-6.922506
1.030835	-7.878276
1.030488	-8.508081
1.036620	-9.003577
1.055426	-7.843190
1.073777	-6.249236
1.093332	-6.000000
1.111860	-6.102523
1.090083	-6.189709
1.070404	-6.000000
1.067991	-6.034695
1.110239	-8.500000
1.083463	-7.236312
1.051972	-6.287070
0.942334	-6.379566
0.810548	-7.699622
0.954449	-7.525244
1.116451	-6.273403
1.136367	-4.500000
1.079841	-6.966986
1.128144	-7.302265
1.159689	-7.172453
1.150442	-6.811614
1.127488	-6.500000
1.084550	-6.175419
1.094945	-6.287353
1.110815	-6.504345
1.050508	-7.000000
1.038220	-6.700599
1.071149	-6.500000
1.125202	-6.718967
1.136182	-6.616893
1.017706	-6.000000
0.990407	-6.682247
1.000650	-7.001920
1.110798	-6.510667
1.058579	-6.500000
1.056938	-6.937839
1.207850	-7.500000
1.266402	-7.500000
1.244693	-7.496141
1.129010	-7.000000
1.121444	-7.308266
1.116738	-7.500000
1.159689	-7.000000
1.184233	-7.000000
1.098330	-7.000000
1.165825	-7.000000
1.159689	-7.000000
1.135146	-7.000000
1.122874	-7.000000
1.067651	-7.000000
1.076855	-6.500000
1.159689	-7.000000
1.082990	-6.500000
1.184233	-7.000000
1.147418	-7.000000
1.227185	-7.500000
1.061515	-6.500000
1.116738	-7.000000
1.343767	-8.500000
1.190369	-8.000000
1.122874	-7.000000
1.012427	-8.000000
1.092194	-7.000000
