0.026163	0.000000	
0.026163	0.006944	
0.104651	0.027778	
0.235465	0.041667	
0.340116	0.048611	
0.470930	0.055556	
0.497093	0.062500	
0.601744	0.069444	
0.732558	0.076389	
0.784884	0.083333	
0.889535	0.090278	
0.941860	0.097222	
1.020349	0.111111	
1.125000	0.152778	
1.229651	0.166667	
1.255814	0.173611	
1.281977	0.180556	
1.308140	0.187500	
1.412791	0.201389	
1.465116	0.208333	
1.569767	0.222222	
1.622093	0.229167	
1.805233	0.236111	
1.883721	0.243056	
1.936047	0.250000	
1.988372	0.256944	
2.093023	0.263889	
2.119186	0.270833	
2.145349	0.277778	
2.250000	0.319444	
2.354651	0.347222	
2.380814	0.361111	
2.406977	0.368056	
2.511628	0.375000	
2.537791	0.381944	
2.563954	0.388889	
2.616279	0.395833	
2.668605	0.402778	
2.720930	0.409722	
2.930233	0.416667	
3.087209	0.437500	
3.113372	0.444444	
3.191861	0.451389	
3.244186	0.458333	
3.375000	0.500000	
3.453488	0.506944	
3.531977	0.520833	
3.636628	0.527778	
3.819767	0.534722	
3.872093	0.541667	
4.029070	0.555556	
4.107558	0.562500	
4.133721	0.569444	
4.212209	0.576389	
4.343023	0.583333	
4.421512	0.590278	
4.500000	0.631944	
5.127907	0.652778	
5.180233	0.659722	
5.337209	0.673611	
5.441860	0.680556	
5.494186	0.701389	
5.625000	0.743056	
5.912791	0.750000	
5.991279	0.756944	
6.331395	0.763889	
6.750000	0.805556	
7.430233	0.819444	
7.482558	0.833333	
7.534884	0.854167	
7.587209	0.868056	
7.639535	0.875000	
7.796512	0.881944	
7.875000	0.923611	
7.901163	0.930556	
7.953488	0.937500	
8.005814	0.951389	
8.476744	0.958333	
9.000000	1.000000	
