1.000000	0.000000	0.368155	-53.845000	0.500000	
2.000000	2.715146	0.282252	-54.900000	2.000000	
3.000000	2.232924	0.220893	-51.030000	1.000000	
4.000000	2.193869	0.309864	-39.810000	0.500000	
5.000000	2.488240	0.150330	-38.590000	0.500000	
6.000000	1.955059	0.230097	-40.075000	1.000000	
7.000000	2.149751	0.214757	-48.000000	1.000000	
8.000000	1.644918	0.116583	-48.495000	0.500000	
9.000000	1.585277	0.085903	-47.440000	0.500000	
