1.000000	0.413612	1.871457	-60.925000	22.000000	
2.000000	2.345405	0.994020	-73.383333	19.500000	
3.000000	1.550855	3.834952	-72.083333	20.500000	
4.000000	2.719185	0.613592	-62.441667	12.000000	
5.000000	2.317487	1.061515	-66.575000	20.500000	
6.000000	1.446851	3.123185	-73.641667	12.000000	
7.000000	0.130695	1.300816	-67.758333	18.500000	
8.000000	0.000000	1.331495	-72.675000	15.000000	
9.000000	2.351899	3.104777	-69.100000	15.500000	
