1.000000	0.500998	0.699495	-65.683333	14.000000	
2.000000	0.000000	0.785398	-67.325000	9.000000	
3.000000	2.739587	0.656544	-65.433333	5.500000	
4.000000	2.653480	1.349903	-70.383333	17.500000	
5.000000	1.408655	0.300660	-58.591667	1.500000	
6.000000	0.176203	0.159534	-57.691667	0.500000	
7.000000	1.994073	0.368155	-59.366667	1.000000	
8.000000	1.591249	0.435651	-60.566667	1.500000	
9.000000	1.455748	0.460194	-61.133333	1.000000	
