id,time(s),value
0,3.308,1.61
0,3.347,1.61
0,3.348,1.61
0,3.349,1.61
0,3.369,1.61
0,3.389,1.61
0,3.390,1.61
0,3.390,1.61
0,3.391,1.61
0,3.430,1.61
0,3.430,1.61
0,3.431,1.61
0,3.432,1.61
0,3.472,1.61
0,3.473,1.61
0,3.474,1.61
0,3.493,1.61
0,3.513,1.61
0,3.515,1.61
0,3.515,1.61
0,3.516,1.61
0,3.554,1.61
0,3.555,1.61
0,3.556,1.61
0,3.557,1.61
0,3.595,1.61
0,3.596,1.61
0,3.598,1.61
0,3.620,1.61
0,3.637,1.61
0,3.657,1.61
0,3.658,1.61
0,3.659,1.61
0,3.678,1.61
0,3.697,1.61
0,3.699,1.61
0,3.701,1.61
0,3.737,1.61
0,3.739,1.61
0,3.741,1.61
0,3.776,1.61
0,3.778,1.61
0,3.780,1.61
0,3.815,1.61
0,3.816,1.61
0,3.819,1.61
0,3.854,1.61
0,3.856,1.61
0,3.858,1.61
0,3.888,1.61
0,3.889,1.61
0,3.890,1.61
0,3.905,1.61
0,3.906,1.61
0,3.906,1.61
0,3.918,1.61
0,3.919,1.61
0,3.926,1.61
0,3.931,1.61
0,3.931,1.61
0,3.932,1.61
0,3.968,1.61
0,3.969,1.61
0,3.969,1.61
0,3.987,1.61
0,4.009,1.61
0,4.011,1.61
0,4.011,1.61
0,4.012,1.61
0,4.050,1.61
0,4.051,1.61
0,4.052,1.61
0,4.053,1.61
0,4.092,1.61
0,4.093,1.61
0,4.094,1.61
0,4.109,1.61
0,4.133,1.61
0,4.134,1.61
0,4.134,1.61
0,4.135,1.61
0,4.175,1.61
0,4.175,1.61
0,4.176,1.61
0,4.177,1.61
0,4.216,1.61
0,4.217,1.61
0,4.218,1.61
0,4.235,1.61
0,4.257,1.61
0,4.260,1.61
0,4.260,1.61
0,4.261,1.62
0,4.299,1.62
0,4.299,1.62
0,4.300,1.62
0,4.302,1.62
0,4.340,1.62
0,4.341,1.62
0,4.342,1.62
0,4.359,1.62
0,4.381,1.62
0,4.382,1.62
0,4.382,1.62
0,4.383,1.62
0,4.423,1.62
0,4.423,1.62
0,4.424,1.62
0,4.425,1.62
0,4.464,1.62
0,4.465,1.62
0,4.466,1.62
0,4.476,1.62
0,4.505,1.62
0,4.506,1.62
0,4.506,1.62
0,4.506,1.62
0,4.547,1.62
0,4.547,1.63
0,4.548,1.63
0,4.548,1.63
0,4.588,1.63
0,4.589,1.63
0,4.590,1.63
0,4.600,1.63
0,4.630,1.63
0,4.630,1.63
0,4.630,1.63
0,4.631,1.63
0,4.671,1.63
0,4.671,1.63
0,4.672,1.63
0,4.673,1.63
0,4.712,1.63
0,4.713,1.63
0,4.714,1.63
0,4.734,1.64
0,4.754,1.64
0,4.755,1.64
0,4.756,1.64
0,4.757,1.64
0,4.795,1.64
0,4.796,1.64
0,4.798,1.64
0,4.799,1.64
0,4.836,1.64
0,4.838,1.64
0,4.839,1.64
0,4.859,1.64
0,4.877,1.64
0,4.878,1.64
0,4.878,1.64
0,4.878,1.64
0,4.919,1.65
0,4.919,1.65
0,4.920,1.65
0,4.922,1.65
0,4.960,1.65
0,4.961,1.65
0,4.961,1.65
0,4.971,1.65
0,5.002,1.65
0,5.002,1.65
0,5.002,1.65
0,5.002,1.65
0,5.043,1.65
0,5.043,1.65
0,5.043,1.65
0,5.044,1.65
0,5.084,1.65
0,5.085,1.65
0,5.086,1.66
0,5.096,1.66
0,5.126,1.66
0,5.126,1.66
0,5.126,1.66
0,5.127,1.66
0,5.167,1.66
0,5.167,1.66
0,5.168,1.66
0,5.169,1.66
0,5.209,1.66
0,5.210,1.66
0,5.211,1.66
0,5.235,1.66
0,5.250,1.66
0,5.262,1.66
0,5.262,1.66
0,5.264,1.67
0,5.291,1.67
0,5.292,1.67
0,5.293,1.67
0,5.294,1.67
0,5.333,1.67
0,5.334,1.67
0,5.335,1.67
0,5.354,1.67
0,5.374,1.67
0,5.374,1.67
0,5.374,1.67
0,5.375,1.67
0,5.415,1.67
0,5.416,1.67
0,5.416,1.67
0,5.417,1.67
0,5.457,1.67
0,5.457,1.68
0,5.458,1.68
0,5.470,1.68
0,5.498,1.68
0,5.498,1.68
0,5.498,1.68
0,5.499,1.68
0,5.539,1.68
0,5.540,1.68
0,5.540,1.68
0,5.541,1.68
0,5.581,1.68
0,5.582,1.68
0,5.582,1.68
0,5.598,1.68
0,5.622,1.68
0,5.622,1.68
0,5.623,1.68
0,5.623,1.69
0,5.663,1.69
0,5.664,1.69
0,5.665,1.69
0,5.666,1.69
0,5.705,1.69
0,5.706,1.69
0,5.706,1.69
0,5.719,1.69
0,5.746,1.69
0,5.746,1.69
0,5.747,1.69
0,5.747,1.69
0,5.788,1.69
0,5.788,1.69
0,5.788,1.69
0,5.789,1.69
0,5.829,1.69
0,5.830,1.70
0,5.831,1.70
0,5.852,1.70
0,5.870,1.70
0,5.877,1.70
0,5.877,1.70
0,5.878,1.70
0,5.912,1.70
0,5.912,1.70
0,5.913,1.70
0,5.914,1.70
0,5.953,1.70
0,5.954,1.70
0,5.956,1.70
0,5.977,1.70
0,5.994,1.70
0,6.000,1.70
0,6.000,1.70
0,6.001,1.70
0,6.036,1.70
0,6.036,1.70
0,6.037,1.70
0,6.038,1.70
0,6.077,1.70
0,6.078,1.70
0,6.080,1.70
0,6.101,1.70
0,6.118,1.70
0,6.126,1.70
0,6.126,1.70
0,6.127,1.70
0,6.160,1.70
0,6.160,1.70
0,6.161,1.70
0,6.162,1.70
0,6.201,1.70
0,6.202,1.70
0,6.204,1.70
0,6.226,1.70
0,6.243,1.70
0,6.250,1.70
0,6.250,1.71
0,6.251,1.71
0,6.284,1.71
0,6.284,1.71
0,6.285,1.71
0,6.287,1.71
0,6.325,1.71
0,6.326,1.71
0,6.328,1.71
0,6.346,1.71
0,6.367,1.71
0,6.368,1.71
0,6.369,1.71
0,6.370,1.71
0,6.408,1.71
0,6.408,1.71
0,6.409,1.71
0,6.411,1.71
0,6.450,1.71
0,6.451,1.71
0,6.453,1.71
0,6.484,1.71
0,6.491,1.71
0,6.519,1.71
0,6.519,1.73
0,6.522,1.73
0,6.532,1.73
0,6.557,1.73
0,6.559,1.73
0,6.561,1.73
0,6.574,1.73
0,6.593,1.73
0,6.594,1.73
0,6.609,1.73
0,6.615,1.73
0,6.630,1.73
0,6.630,1.73
0,6.631,1.73
0,6.656,1.73
0,6.657,1.73
0,6.658,1.73
0,6.659,1.73
0,6.698,1.73
0,6.699,1.73
0,6.700,1.73
0,6.719,1.73
0,6.739,1.73
0,6.740,1.73
0,6.740,1.73
0,6.741,1.74
0,6.780,1.74
0,6.781,1.74
0,6.782,1.74
0,6.783,1.74
0,6.822,1.74
0,6.823,1.74
0,6.824,1.74
0,6.843,1.74
0,6.863,1.74
0,6.865,1.74
0,6.865,1.74
0,6.866,1.74
0,6.904,1.74
0,6.905,1.74
0,6.906,1.74
0,6.907,1.74
0,6.946,1.74
0,6.947,1.74
0,6.948,1.74
0,6.967,1.74
0,6.987,1.74
0,6.988,1.74
0,6.989,1.74
0,6.989,1.74
0,7.029,1.74
0,7.029,1.74
0,7.030,1.75
0,7.031,1.75
0,7.070,1.75
0,7.072,1.75
0,7.073,1.75
0,7.074,1.75
0,7.111,1.75
0,7.116,1.75
0,7.116,1.75
0,7.118,1.75
0,7.153,1.75
0,7.153,1.75
0,7.154,1.75
0,7.154,1.75
0,7.194,1.75
0,7.195,1.75
0,7.196,1.75
0,7.226,1.75
0,7.236,1.75
0,7.262,1.75
0,7.263,1.75
0,7.264,1.75
0,7.277,1.75
0,7.299,1.75
0,7.301,1.75
0,7.303,1.75
0,7.328,1.75
0,7.329,1.75
0,7.330,1.75
0,7.344,1.75
0,7.359,1.75
0,7.360,1.75
0,7.360,1.76
0,7.361,1.76
0,7.401,1.76
0,7.401,1.76
0,7.402,1.76
0,7.403,1.76
0,7.442,1.76
0,7.443,1.76
0,7.445,1.76
0,7.446,1.76
0,7.483,1.76
0,7.487,1.76
0,7.488,1.76
0,7.488,1.76
0,7.525,1.76
0,7.525,1.76
0,7.526,1.76
0,7.527,1.76
0,7.566,1.76
0,7.567,1.76
0,7.569,1.76
0,7.587,1.76
0,7.608,1.76
0,7.608,1.76
0,7.608,1.76
0,7.609,1.76
0,7.649,1.76
0,7.649,1.76
0,7.650,1.76
0,7.652,1.76
0,7.690,1.76
0,7.691,1.77
0,7.693,1.77
0,7.713,1.77
0,7.732,1.77
0,7.743,1.77
0,7.743,1.77
0,7.744,1.77
0,7.773,1.77
0,7.774,1.77
0,7.776,1.77
0,7.777,1.77
0,7.815,1.77
0,7.816,1.77
0,7.817,1.77
0,7.848,1.77
0,7.856,1.77
0,7.886,1.77
0,7.886,1.77
0,7.887,1.77
0,7.897,1.77
0,7.918,1.77
0,7.919,1.77
0,7.920,1.77
0,7.939,1.77
0,7.939,1.77
0,7.940,1.77
0,7.952,1.77
0,7.980,1.77
0,7.980,1.77
0,7.980,1.77
0,7.981,1.77
0,8.021,1.77
0,8.022,1.78
0,8.023,1.78
0,8.023,1.78
0,8.063,1.78
0,8.063,1.78
0,8.064,1.78
0,8.079,1.78
0,8.104,1.78
0,8.104,1.78
0,8.104,1.78
0,8.105,1.78
0,8.145,1.78
0,8.146,1.78
0,8.146,1.78
0,8.147,1.78
0,8.187,1.78
0,8.188,1.78
0,8.189,1.78
0,8.208,1.78
0,8.228,1.78
0,8.230,1.78
0,8.231,1.78
0,8.232,1.78
0,8.269,1.78
0,8.269,1.78
0,8.270,1.78
0,8.271,1.78
0,8.311,1.78
0,8.312,1.78
0,8.313,1.78
0,8.333,1.78
0,8.352,1.78
0,8.356,1.79
0,8.356,1.79
0,8.358,1.79
0,8.394,1.79
0,8.394,1.79
0,8.395,1.79
0,8.396,1.79
0,8.435,1.79
0,8.436,1.79
0,8.437,1.79
0,8.458,1.79
0,8.476,1.79
0,8.480,1.79
0,8.480,1.79
0,8.481,1.79
0,8.518,1.79
0,8.518,1.79
0,8.519,1.79
0,8.520,1.79
0,8.559,1.79
0,8.559,1.79
0,8.560,1.79
0,8.569,1.79
0,8.600,1.79
0,8.601,1.79
0,8.601,1.79
0,8.601,1.79
0,8.642,1.79
0,8.642,1.80
0,8.643,1.80
0,8.643,1.80
0,8.683,1.80
0,8.684,1.80
0,8.685,1.80
0,8.699,1.80
0,8.724,1.80
0,8.725,1.80
0,8.725,1.80
0,8.725,1.80
0,8.766,1.80
0,8.766,1.80
0,8.767,1.80
0,8.768,1.80
0,8.807,1.80
0,8.808,1.80
0,8.809,1.80
0,8.832,1.80
0,8.849,1.80
0,8.861,1.80
0,8.861,1.80
0,8.863,1.80
0,8.890,1.80
0,8.890,1.80
0,8.892,1.80
0,8.893,1.81
0,8.931,1.81
0,8.933,1.81
0,8.934,1.81
0,8.935,1.81
0,8.973,1.81
0,8.973,1.81
0,8.973,1.81
0,8.974,1.81
0,9.014,1.81
0,9.014,1.81
0,9.015,1.81
0,9.016,1.81
0,9.055,1.81
0,9.056,1.81
0,9.057,1.81
0,9.078,1.81
0,9.104,1.81
0,9.106,1.81
0,9.106,1.81
0,9.107,1.81
0,9.138,1.81
0,9.138,1.81
0,9.139,1.81
0,9.141,1.82
0,9.179,1.82
0,9.181,1.82
0,9.182,1.82
0,9.183,1.82
0,9.221,1.82
0,9.226,1.82
0,9.227,1.82
0,9.229,1.82
0,9.262,1.82
0,9.262,1.82
0,9.263,1.82
0,9.264,1.82
0,9.304,1.82
0,9.304,1.82
0,9.305,1.82
0,9.322,1.82
0,9.345,1.82
0,9.345,1.82
0,9.345,1.82
0,9.346,1.82
0,9.386,1.82
0,9.386,1.83
0,9.388,1.83
0,9.389,1.83
0,9.428,1.83
0,9.429,1.83
0,9.432,1.83
0,9.452,1.83
0,9.469,1.83
0,9.477,1.83
0,9.477,1.83
0,9.478,1.83
0,9.510,1.83
0,9.510,1.83
0,9.511,1.83
0,9.512,1.83
0,9.552,1.83
0,9.553,1.83
0,9.554,1.83
0,9.575,1.83
0,9.593,1.83
0,9.598,1.83
0,9.598,1.83
0,9.599,1.83
0,9.634,1.83
0,9.635,1.83
0,9.636,1.83
0,9.637,1.83
0,9.676,1.83
0,9.677,1.83
0,9.679,1.83
0,9.713,1.83
0,9.717,1.83
0,9.753,1.83
0,9.753,1.83
0,9.755,1.83
0,9.759,1.83
0,9.793,1.83
0,9.795,1.83
0,9.797,1.83
0,9.838,1.83
0,9.840,1.84
0,9.842,1.84
0,9.878,1.84
0,9.882,1.84
0,9.883,1.84
0,9.885,1.84
0,9.888,1.84
0,9.890,1.84
0,9.924,1.84
0,9.925,1.84
0,9.927,1.84
0,9.952,1.84
0,9.953,1.84
0,9.955,1.84
0,9.980,1.84
0,9.981,1.84
0,9.982,1.84
0,10.009,1.84
0,10.010,1.84
0,10.012,1.86
0,10.045,1.86
0,10.047,1.86
0,10.049,1.86
0,10.051,1.86
0,10.080,1.86
0,10.082,1.86
0,10.111,1.86
0,10.147,1.86
0,10.149,1.86
0,10.149,1.86
0,10.150,1.86
0,10.152,1.86
0,10.167,1.86
0,10.168,1.86
0,10.169,1.86
0,10.181,1.86
0,10.181,1.86
0,10.182,1.86
0,10.195,1.87
0,10.213,1.87
0,10.214,1.87
0,10.214,1.87
0,10.214,1.87
0,10.255,1.87
0,10.255,1.87
0,10.255,1.87
0,10.256,1.87
0,10.296,1.87
0,10.297,1.87
0,10.298,1.87
0,10.313,1.87
0,10.337,1.87
0,10.338,1.87
0,10.338,1.87
0,10.339,1.87
0,10.379,1.87
0,10.379,1.87
0,10.381,1.88
0,10.382,1.88
0,10.420,1.88
0,10.423,1.88
0,10.425,1.88
0,10.449,1.88
0,10.462,1.88
0,10.477,1.88
0,10.477,1.88
0,10.478,1.88
0,10.504,1.88
0,10.504,1.88
0,10.505,1.88
0,10.535,1.88
0,10.544,1.88
0,10.547,1.88
0,10.549,1.88
0,10.583,1.88
0,10.586,1.88
0,10.615,1.89
0,10.615,1.89
0,10.617,1.89
0,10.627,1.89
0,10.653,1.89
0,10.655,1.89
0,10.657,1.89
0,10.690,1.89
0,10.691,1.89
0,10.694,1.89
0,10.727,1.89
0,10.728,1.89
0,10.760,1.89
0,10.761,1.89
0,10.762,1.89
0,10.795,1.89
0,10.795,1.89
0,10.797,1.89
0,10.799,1.89
0,10.832,1.90
0,10.834,1.90
0,10.836,1.90
0,10.870,1.90
0,10.872,1.90
0,10.904,1.90
0,10.905,1.90
0,10.908,1.90
0,10.911,1.90
0,10.946,1.90
0,10.947,1.90
0,10.984,1.90
0,10.985,1.90
0,10.986,1.90
0,11.022,1.90
0,11.022,1.90
0,11.024,1.90
0,11.026,1.90
0,11.059,1.90
0,11.060,1.90
0,11.094,1.90
0,11.094,1.91
0,11.096,1.91
0,11.098,1.91
0,11.139,1.91
0,11.142,1.91
0,11.176,1.91
0,11.176,1.91
0,11.178,1.91
0,11.179,1.91
0,11.211,1.91
0,11.212,1.91
0,11.230,1.91
0,11.230,1.91
0,11.230,1.91
0,11.250,1.91
0,11.251,1.91
0,11.251,1.91
0,11.253,1.91
0,11.272,1.91
0,11.273,1.91
0,11.293,1.91
0,11.293,1.92
0,11.294,1.92
0,11.296,1.92
0,11.314,1.92
0,11.315,1.92
0,11.316,1.92
0,11.317,1.92
0,11.329,1.92
0,11.339,1.92
0,11.340,1.92
0,11.340,1.92
0,11.350,1.92
0,11.350,1.92
0,11.350,1.92
0,11.371,1.92
0,11.371,1.92
0,11.372,1.92
0,11.373,1.92
0,11.413,1.92
0,11.413,1.92
0,11.434,1.92
0,11.434,1.92
0,11.454,1.92
0,11.460,1.92
0,11.460,1.93
0,11.462,1.93
0,11.496,1.93
0,11.496,1.93
0,11.497,1.93
0,11.522,1.93
0,11.537,1.93
0,11.538,1.93
0,11.540,1.93
0,11.565,1.93
0,11.578,1.93
0,11.591,1.93
0,11.591,1.93
0,11.592,1.93
0,11.620,1.93
0,11.620,1.93
0,11.620,1.93
0,11.640,1.93
0,11.661,1.93
0,11.662,1.93
0,11.682,1.93
0,11.682,1.93
0,11.702,1.93
0,11.709,1.93
0,11.709,1.93
0,11.710,1.93
0,11.744,1.94
0,11.744,1.94
0,11.746,1.94
0,11.747,1.94
0,11.785,1.94
0,11.786,1.94
0,11.788,1.94
0,11.811,1.94
0,11.826,1.94
0,11.838,1.94
0,11.838,1.94
0,11.839,1.94
0,11.868,1.94
0,11.868,1.94
0,11.870,1.94
0,11.871,1.94
0,11.909,1.94
0,11.910,1.94
0,11.935,1.94
0,11.936,1.94
0,11.951,1.94
0,11.962,1.94
0,11.962,1.94
0,11.963,1.94
0,11.992,1.94
0,11.992,1.94
0,11.993,1.94
0,11.994,1.95
0,12.033,1.95
0,12.035,1.95
0,12.036,1.95
0,12.056,1.95
0,12.075,1.95
0,12.077,1.95
0,12.077,1.95
0,12.079,1.95
0,12.116,1.95
0,12.116,1.95
0,12.117,1.95
0,12.133,1.95
0,12.157,1.95
0,12.158,1.95
0,12.174,1.95
0,12.175,1.95
0,12.199,1.95
0,12.199,1.95
0,12.199,1.95
0,12.200,1.95
0,12.240,1.95
0,12.240,1.95
0,12.241,1.95
0,12.261,1.95
0,12.282,1.95
0,12.282,1.95
0,12.302,1.95
0,12.303,1.95
0,12.323,1.95
0,12.325,1.95
0,12.325,1.95
0,12.326,1.95
0,12.364,1.95
0,12.365,1.95
0,12.365,1.95
0,12.384,1.95
0,12.406,1.95
0,12.407,1.95
0,12.408,1.95
0,12.430,1.95
0,12.447,1.95
0,12.466,1.95
0,12.466,1.95
0,12.472,1.95
0,12.489,1.95
0,12.507,1.95
0,12.508,1.95
0,12.510,1.95
0,12.531,1.95
0,12.532,1.95
0,12.545,1.95
0,12.546,1.95
0,12.571,1.95
0,12.571,1.95
0,12.571,1.95
0,12.572,1.95
0,12.612,1.95
0,12.613,1.95
0,12.613,1.95
0,12.614,1.96
0,12.654,1.96
0,12.655,1.96
0,12.656,1.96
0,12.679,1.96
0,12.695,1.96
0,12.706,1.96
0,12.706,1.96
0,12.707,1.96
0,12.737,1.96
0,12.738,1.96
0,12.738,1.96
0,12.762,1.96
0,12.778,1.96
0,12.779,1.96
0,12.798,1.96
0,12.798,1.96
0,12.820,1.96
0,12.826,1.96
0,12.826,1.96
0,12.827,1.96
0,12.861,1.96
0,12.861,1.96
0,12.862,1.96
0,12.888,1.96
0,12.902,1.96
0,12.903,1.96
0,12.929,1.96
0,12.929,1.96
0,12.944,1.96
0,12.957,1.96
0,12.957,1.97
0,12.959,1.97
0,12.985,1.97
0,12.986,1.97
0,12.986,1.97
0,13.001,1.97
0,13.026,1.97
0,13.027,1.97
0,13.028,1.97
0,13.043,1.97
0,13.068,1.97
0,13.068,1.97
0,13.068,1.97
0,13.069,1.97
0,13.109,1.97
0,13.109,1.97
0,13.110,1.97
0,13.111,1.97
0,13.150,1.97
0,13.151,1.97
0,13.168,1.97
0,13.168,1.97
0,13.192,1.97
0,13.192,1.97
0,13.192,1.97
0,13.192,1.97
0,13.233,1.97
0,13.233,1.97
0,13.234,1.99
0,13.234,1.99
0,13.274,1.99
0,13.275,1.99
0,13.276,1.99
0,13.289,1.99
0,13.316,1.99
0,13.316,1.99
0,13.316,1.99
0,13.317,1.99
0,13.357,1.99
0,13.358,1.99
0,13.359,1.99
0,13.378,1.99
0,13.399,1.99
0,13.399,1.99
0,13.421,1.99
0,13.421,1.99
0,13.440,1.99
0,13.444,1.99
0,13.445,1.99
0,13.445,1.99
0,13.481,1.99
0,13.482,1.99
0,13.482,1.99
0,13.503,1.99
0,13.523,1.99
0,13.524,2.00
0,13.544,2.00
0,13.545,2.00
0,13.564,2.00
0,13.569,2.00
0,13.569,2.00
0,13.570,2.00
0,13.606,2.00
0,13.606,2.00
0,13.606,2.00
0,13.628,2.00
0,13.647,2.00
0,13.648,2.00
0,13.650,2.00
0,13.672,2.00
0,13.688,2.00
0,13.709,2.00
0,13.709,2.00
0,13.710,2.00
0,13.746,2.00
0,13.747,2.00
0,13.748,2.00
0,13.750,2.00
0,13.786,2.01
0,13.788,2.01
0,13.790,2.01
0,13.828,2.01
0,13.830,2.01
0,13.870,2.01
0,13.871,2.01
0,13.874,2.01
0,13.914,2.01
0,13.915,2.01
0,13.916,2.01
0,13.919,2.01
0,13.947,2.01
0,13.948,2.01
0,13.963,2.01
0,13.963,2.01
0,13.964,2.01
0,13.976,2.01
0,13.976,2.01
0,13.976,2.01
0,13.978,2.01
0,13.989,2.01
0,13.990,2.02
0,14.001,2.02
0,14.019,2.02
0,14.020,2.02
0,14.021,2.02
0,14.045,2.02
0,14.061,2.02
0,14.075,2.02
0,14.076,2.02
0,14.078,2.02
0,14.106,2.02
0,14.106,2.02
0,14.106,2.02
0,14.128,2.02
0,14.143,2.02
0,14.144,2.02
0,14.166,2.02
0,14.166,2.02
0,14.185,2.02
0,14.193,2.02
0,14.193,2.03
0,14.195,2.03
0,14.226,2.03
0,14.227,2.03
0,14.227,2.03
0,14.254,2.03
0,14.268,2.03
0,14.269,2.03
0,14.270,2.03
0,14.297,2.03
0,14.309,2.03
0,14.324,2.03
0,14.325,2.03
0,14.325,2.03
0,14.350,2.03
0,14.350,2.03
0,14.351,2.03
0,14.352,2.03
0,14.392,2.04
0,14.393,2.04
0,14.394,2.04
0,14.415,2.04
0,14.433,2.04
0,14.437,2.04
0,14.437,2.04
0,14.438,2.04
0,14.474,2.04
