1.76100994449272	-62.5	920.625	2215	0000	0	920.625	033213609 0.645944648904506	
1.7732817907958	-62.5	920.625	2215	0000	1	920.625	033213611 0.647630547654675	
1.82850509915968	-62.5	920.625	2215	0000	2	920.625	033213612 0.647954889653868	
2.14143717988836	-62.5	920.625	2215	0000	3	920.625	033213612 0.648233921944209	
1.84691286861431	-62.5	920.625	2215	0000	4	920.625	033213612 0.648474440982028	
1.84077694546277	-62.5	920.625	2215	0000	5	920.625	033213824 0.859758144325771	
1.69351478982575	-63	920.625	2215	0000	6	920.625	033213825 0.860898816246098	
1.77941771394734	-62.5	920.625	2215	0000	7	920.625	033213828 0.86366497397146	
1.88372840752357	-62.5	920.625	2215	0000	8	920.625	033213831 0.866418293945981	
1.8591847149174	-62.5	920.625	2215	0000	9	920.625	033213836 0.871877358700729	
1.95122356219054	-62	920.625	2215	0000	10	920.625	033213846 0.882320869010009	
2.22734010400995	-61	920.625	2215	0000	11	920.625	033214073 1.10966422107513	
1.84691286861431	-62.5	920.625	2215	0000	12	920.625	033214078 1.11456182302103	
1.93281579273591	-63	920.625	2215	0000	13	920.625	033214081 1.11748392166102	
1.82850509915968	-62.5	920.625	2215	0000	14	920.625	033214087 1.12348179437019	
1.84077694546277	-63	920.625	2215	0000	15	920.625	033214091 1.12788816355597	
1.86532063806894	-62.5	920.625	2215	0000	16	920.625	033214324 1.35975871069713	
1.93895171588745	-62.5	920.625	2215	0000	17	920.625	033214328 1.36459099114611	
2.13530125673681	-62.5	920.625	2215	0000	18	920.625	033214332 1.36832979728814	
1.97576725479671	-62.5	920.625	2215	0000	19	920.625	033214338 1.37393762892028	
1.85304879176585	-62.5	920.625	2215	0000	20	920.625	033214344 1.38026097637136	
2.00644687055442	-61	920.625	2215	0000	21	920.625	033214351 1.38672138569172	
1.82850509915968	-62.5	920.625	2215	0000	22	920.625	033214575 1.61054304063639	
1.61988371200724	-61.5	920.625	2215	0000	23	920.625	033214578 1.61377211255385	
1.96963133164516	-62	920.625	2215	0000	24	920.625	033214579 1.61515707932106	
1.89600025382665	-63	920.625	2215	0000	25	920.625	033214581 1.61655110803005	
1.98803910109979	-62.5	920.625	2215	0000	26	920.625	033214582 1.61792361462733	
1.98803910109979	-62	920.625	2215	0000	27	920.625	033214815 1.85030125292672	
1.96963133164516	-63	920.625	2215	0000	28	920.625	033214818 1.85353598855779	
