id,time(s),value
0,9.380,1.68
0,9.418,1.68
0,9.419,1.68
0,9.422,1.68
0,9.461,1.68
0,9.463,1.68
0,9.465,1.68
0,9.504,1.68
0,9.507,1.68
0,9.509,1.69
0,9.545,1.69
0,9.547,1.69
0,9.550,1.69
0,9.551,1.69
0,9.588,1.69
0,9.590,1.69
0,9.627,1.69
0,9.628,1.69
0,9.630,1.69
0,9.632,1.69
0,9.669,1.69
0,9.670,1.69
0,9.706,1.69
0,9.707,1.69
0,9.709,1.69
0,9.744,1.69
0,9.745,1.69
0,9.747,1.69
0,9.783,1.69
0,9.784,1.70
0,9.787,1.70
0,9.823,1.70
0,9.827,1.70
0,9.829,1.70
0,9.831,1.70
0,9.834,1.70
0,9.837,1.70
0,9.877,1.70
0,9.879,1.70
0,9.881,1.70
0,9.919,1.70
0,9.921,1.70
0,9.923,1.70
0,9.958,1.70
0,9.960,1.70
0,9.962,1.70
0,9.997,1.70
0,9.999,1.70
0,10.001,1.70
0,10.036,1.70
0,10.038,1.70
0,10.040,1.70
0,10.076,1.70
0,10.078,1.70
0,10.080,1.70
0,10.119,1.70
0,10.165,1.70
0,10.168,1.70
0,10.168,1.70
0,10.169,1.70
0,10.172,1.70
0,10.206,1.70
0,10.208,1.70
0,10.210,1.70
0,10.234,1.71
0,10.235,1.71
0,10.236,1.71
0,10.237,1.71
0,10.251,1.71
0,10.252,1.71
0,10.263,1.71
0,10.264,1.71
0,10.265,1.71
0,10.265,1.71
0,10.277,1.71
0,10.278,1.71
0,10.294,1.71
0,10.294,1.71
0,10.295,1.71
0,10.316,1.71
0,10.317,1.71
0,10.318,1.71
0,10.339,1.71
0,10.340,1.73
0,10.342,1.73
0,10.362,1.73
0,10.364,1.73
0,10.365,1.73
0,10.366,1.73
0,10.368,1.73
0,10.369,1.73
0,10.391,1.73
0,10.392,1.73
0,10.393,1.73
0,10.417,1.73
0,10.419,1.73
0,10.422,1.73
0,10.458,1.73
0,10.459,1.73
0,10.461,1.73
0,10.498,1.74
0,10.500,1.74
0,10.501,1.74
0,10.503,1.74
0,10.505,1.74
0,10.506,1.74
0,10.523,1.74
0,10.524,1.74
0,10.524,1.74
0,10.537,1.74
0,10.537,1.74
0,10.547,1.74
0,10.548,1.74
0,10.548,1.74
0,10.558,1.74
0,10.558,1.74
0,10.560,1.74
0,10.570,1.74
0,10.570,1.75
0,10.570,1.75
0,10.601,1.75
0,10.602,1.75
0,10.602,1.75
0,10.613,1.75
0,10.643,1.75
0,10.643,1.75
0,10.664,1.75
0,10.665,1.75
0,10.684,1.75
0,10.689,1.75
0,10.689,1.75
0,10.690,1.75
0,10.726,1.75
0,10.726,1.75
0,10.727,1.75
0,10.749,1.75
0,10.767,1.76
0,10.769,1.76
0,10.771,1.76
0,10.772,1.76
0,10.809,1.76
0,10.814,1.76
0,10.814,1.76
0,10.816,1.76
0,10.850,1.76
0,10.850,1.76
0,10.851,1.76
0,10.853,1.76
0,10.891,1.76
0,10.893,1.76
0,10.925,1.76
0,10.926,1.76
0,10.933,1.76
0,10.959,1.76
0,10.960,1.76
0,10.961,1.77
0,10.987,1.77
0,10.987,1.77
0,10.988,1.77
0,10.989,1.77
0,11.016,1.77
0,11.017,1.77
0,11.018,1.77
0,11.038,1.77
0,11.057,1.77
0,11.058,1.77
0,11.058,1.77
0,11.059,1.77
0,11.098,1.77
0,11.099,1.77
0,11.099,1.77
0,11.119,1.77
0,11.140,1.77
0,11.141,1.77
0,11.160,1.77
0,11.161,1.78
0,11.181,1.78
0,11.183,1.78
0,11.183,1.78
0,11.183,1.78
0,11.222,1.78
0,11.223,1.78
0,11.223,1.78
0,11.246,1.78
0,11.264,1.78
0,11.265,1.78
0,11.301,1.78
0,11.301,1.78
0,11.306,1.78
0,11.338,1.78
0,11.338,1.78
0,11.339,1.78
0,11.372,1.78
0,11.372,1.78
0,11.373,1.78
0,11.406,1.78
0,11.407,1.79
0,11.409,1.79
0,11.411,1.79
0,11.413,1.79
0,11.447,1.79
0,11.468,1.79
0,11.468,1.79
0,11.469,1.79
0,11.482,1.79
0,11.483,1.79
0,11.483,1.79
0,11.484,1.79
0,11.512,1.79
0,11.513,1.79
0,11.526,1.79
0,11.526,1.79
0,11.554,1.79
0,11.554,1.79
0,11.554,1.79
0,11.555,1.79
0,11.595,1.79
0,11.595,1.79
0,11.596,1.80
0,11.597,1.80
0,11.637,1.80
0,11.638,1.80
0,11.639,1.80
0,11.658,1.80
0,11.678,1.80
0,11.679,1.80
0,11.679,1.80
0,11.681,1.80
0,11.719,1.80
0,11.720,1.80
0,11.720,1.80
0,11.736,1.80
0,11.761,1.80
0,11.762,1.80
0,11.781,1.80
0,11.781,1.80
0,11.802,1.80
0,11.802,1.80
0,11.803,1.80
0,11.803,1.80
0,11.843,1.80
0,11.843,1.80
0,11.844,1.80
0,11.853,1.81
0,11.885,1.81
0,11.886,1.81
0,11.886,1.81
0,11.896,1.81
0,11.926,1.81
0,11.927,1.81
0,11.927,1.81
0,11.927,1.81
0,11.968,1.81
0,11.968,1.81
0,11.968,1.81
0,11.986,1.81
0,12.009,1.81
0,12.012,1.81
0,12.014,1.81
0,12.047,1.81
0,12.051,1.81
0,12.082,1.81
0,12.083,1.81
0,12.084,1.81
0,12.119,1.81
0,12.119,1.81
0,12.121,1.81
0,12.124,1.81
0,12.167,1.81
0,12.171,1.81
0,12.208,1.82
0,12.208,1.82
0,12.211,1.82
0,12.212,1.82
0,12.246,1.82
0,12.248,1.82
0,12.250,1.82
0,12.283,1.82
0,12.285,1.82
0,12.287,1.82
0,12.321,1.82
0,12.322,1.82
0,12.356,1.82
0,12.356,1.82
0,12.358,1.82
0,12.393,1.82
0,12.393,1.82
0,12.395,1.82
0,12.398,1.82
0,12.432,1.82
0,12.433,1.82
0,12.466,1.82
0,12.467,1.82
0,12.468,1.82
0,12.502,1.82
0,12.502,1.82
0,12.504,1.82
0,12.506,1.82
0,12.540,1.82
0,12.541,1.83
0,12.580,1.83
0,12.580,1.83
0,12.584,1.83
0,12.587,1.83
0,12.625,1.83
0,12.627,1.83
0,12.665,1.83
0,12.666,1.83
0,12.668,1.83
0,12.670,1.83
0,12.705,1.83
0,12.706,1.83
0,12.731,1.83
0,12.732,1.83
0,12.732,1.83
0,12.758,1.83
0,12.758,1.83
0,12.760,1.83
0,12.761,1.83
0,12.786,1.83
0,12.787,1.83
0,12.812,1.83
0,12.812,1.83
0,12.813,1.83
0,12.839,1.83
0,12.839,1.83
0,12.841,1.83
0,12.842,1.83
0,12.867,1.83
0,12.868,1.83
0,12.893,1.83
0,12.894,1.83
0,12.895,1.83
0,12.920,1.83
0,12.920,1.83
0,12.921,1.83
0,12.946,1.83
0,12.946,1.83
0,12.947,1.83
0,12.948,1.83
0,12.964,1.83
0,12.965,1.83
0,12.984,1.83
0,12.984,1.83
0,12.985,1.83
0,13.005,1.83
0,13.005,1.83
0,13.006,1.83
0,13.008,1.83
0,13.027,1.83
0,13.028,1.83
0,13.048,1.83
0,13.049,1.83
0,13.049,1.83
0,13.069,1.83
0,13.070,1.83
0,13.071,1.83
0,13.072,1.83
0,13.092,1.83
0,13.092,1.83
0,13.113,1.83
0,13.113,1.83
0,13.114,1.84
0,13.134,1.84
0,13.135,1.84
0,13.137,1.84
0,13.139,1.84
0,13.164,1.84
0,13.195,1.84
0,13.197,1.84
0,13.198,1.84
0,13.198,1.84
0,13.222,1.84
0,13.222,1.84
0,13.223,1.84
0,13.237,1.84
0,13.251,1.84
0,13.252,1.84
0,13.254,1.84
0,13.274,1.84
0,13.293,1.84
0,13.295,1.84
0,13.295,1.84
0,13.296,1.84
0,13.334,1.84
0,13.334,1.84
0,13.335,1.84
0,13.337,1.84
0,13.375,1.84
0,13.376,1.84
0,13.411,1.84
0,13.411,1.84
0,13.417,1.86
0,13.447,1.86
0,13.448,1.86
0,13.452,1.86
0,13.459,1.86
0,13.488,1.86
0,13.490,1.86
0,13.492,1.86
0,13.526,1.86
0,13.527,1.86
0,13.557,1.86
0,13.557,1.86
0,13.558,1.86
0,13.578,1.86
0,13.578,1.86
0,13.579,1.86
0,13.582,1.86
0,13.600,1.86
0,13.600,1.86
0,13.629,1.86
0,13.630,1.86
0,13.630,1.86
0,13.656,1.86
0,13.656,1.86
0,13.665,1.86
0,13.688,1.86
0,13.689,1.86
0,13.690,1.86
0,13.725,1.87
0,13.725,1.87
0,13.727,1.87
0,13.729,1.87
0,13.764,1.87
0,13.765,1.87
0,13.767,1.87
0,13.800,1.87
0,13.802,1.87
0,13.804,1.87
0,13.838,1.87
0,13.839,1.87
0,13.866,1.87
0,13.866,1.87
0,13.867,1.87
0,13.887,1.87
0,13.888,1.87
0,13.889,1.87
0,13.890,1.87
0,13.910,1.87
0,13.914,1.87
0,13.931,1.87
0,13.931,1.87
0,13.932,1.87
0,13.955,1.87
0,13.955,1.88
0,13.957,1.88
0,13.958,1.88
0,13.997,1.88
0,13.997,1.88
0,14.018,1.88
0,14.019,1.88
0,14.038,1.88
0,14.053,1.88
0,14.053,1.88
0,14.054,1.88
0,14.089,1.88
0,14.089,1.88
0,14.091,1.88
0,14.093,1.88
0,14.128,1.88
0,14.129,1.88
0,14.164,1.88
0,14.164,1.88
0,14.166,1.88
0,14.200,1.88
0,14.200,1.88
0,14.202,1.88
0,14.204,1.88
0,14.236,1.89
0,14.237,1.89
0,14.239,1.89
0,14.263,1.89
0,14.264,1.89
0,14.288,1.89
0,14.288,1.89
0,14.289,1.89
0,14.290,1.89
0,14.314,1.89
0,14.315,1.89
0,14.328,1.89
0,14.341,1.89
0,14.341,1.89
0,14.365,1.89
0,14.369,1.89
0,14.370,1.89
0,14.392,1.89
0,14.393,1.89
0,14.410,1.89
0,14.413,1.89
0,14.413,1.89
0,14.414,1.90
0,14.452,1.90
0,14.452,1.90
0,14.453,1.90
0,14.454,1.90
0,14.493,1.90
0,14.494,1.90
