8.536575	86.798401	
8.536575	86.798401	
8.062106	86.304532	
8.062106	86.304532	
7.967994	86.196446	
7.967994	86.196446	
7.967994	86.196446	
7.967994	86.196446	
7.967994	86.196446	
7.881005	86.046718	
7.441307	85.382619	
7.441307	85.382619	
7.266477	85.067402	
7.096100	84.738946	
7.096100	84.738946	
6.933868	84.438569	
6.794388	84.184670	
6.534653	83.764835	
6.534653	83.764835	
6.022426	82.842275	
6.000450	82.801829	
6.000450	82.801829	
6.000450	82.801829	
5.964576	82.707253	
5.764574	82.252152	
5.556301	81.838220	
5.042882	80.906963	
5.042882	80.906963	
4.929719	80.672375	
4.929719	80.672375	
4.702668	80.114361	
4.474680	79.536740	
4.474680	79.536740	
4.474680	79.536740	
4.169454	78.565222	
4.169454	78.565222	
3.286334	77.294559	
3.286334	77.294559	
3.286334	77.294559	
3.203309	76.814219	
3.203309	76.814219	
3.548757	75.869932	
3.548757	75.869932	
3.548757	75.869932	
4.071203	74.310739	
4.071203	74.310739	
4.071203	74.310739	
4.071203	74.310739	
4.602662	72.199202	
4.323139	70.868351	
4.323139	70.868351	
4.323139	70.868351	
4.191822	70.439826	
4.191822	70.439826	
3.863689	69.089842	
3.863689	69.089842	
3.863689	69.089842	
3.730058	67.880308	
3.580962	67.055683	
3.381562	66.086264	
3.336321	65.964703	
3.185953	64.934254	
2.828902	63.506712	
2.739371	63.298891	
2.211583	61.573795	
1.764717	60.772080	
1.576216	60.306542	
1.576216	60.306542	
1.327058	59.960027	
1.327058	59.960027	
