4.34423359129214	-47	48	0	1130	123351226 0.4659581	
4.43627243856527	-47	52.0625	1	1130	123351227 0.4668297	
4.37184524547408	-47.5	14.1875	2	1130	123351228 0.4673825	
4.43013651541373	-47.5	39	3	1130	123351228 0.4677477	
4.43627243856527	-47	39	4	1130	123351229 0.4681088	
1.35297105491514	-47.5	2	5	1130	123351229 0.4685082	
4.50990351638379	-47.5	-4.0625	6	1130	123351465 0.7036514	
4.42400059226219	-47	-34.9375	7	1130	123351465 0.7042241	
4.34423359129214	-47	61	8	1130	123351465 0.7046473	
1.31615551600588	-47.5	23.1875	9	1130	123351466 0.7050482	
4.51603943953533	-47.5	-17.0625	10	1130	123351466 0.7054112	
4.43013651541373	-47.5	52.0625	11	1130	123351467 0.7058778	
4.46695205432299	-47.5	26	12	1130	123351467 0.7064042	
4.47922390062607	-47.5	12.1875	13	1130	123351715 0.9542064	
4.48535982377761	-47	0	14	1130	123351716 0.9552521	
4.46081613117144	-47	26	15	1130	123351717 0.9566582	
4.49149574692916	-47.5	8.9375	16	1130	123351718 0.9580814	
1.36831086279399	-47.5	17.0625	17	1130	123351719 0.958798	
4.51603943953533	-47.5	26	18	1130	123351720 0.959754	
4.41786466911065	-47	13	19	1130	123351965 1.2038292	
4.4117287459591	-47.5	21.9375	20	1130	123351967 1.2062035	
1.25786424606623	-47.5	13	21	1130	123351968 1.2074385	
4.39945689965602	-47	4.0625	22	1130	123351968 1.2080165	
4.41786466911065	-47.5	-4.0625	23	1130	123351969 1.2085403	
4.41786466911065	-47.5	8.9375	24	1130	123351969 1.2090305	
1.38365067067285	-47.5	15	25	1130	123351970 1.2093994	
4.50990351638379	-47.5	26	26	1130	123352214 1.4536897	
4.54671905529304	-47.5	0	27	1130	123352215 1.4546283	
4.47308797747453	-47.5	48	28	1130	123352216 1.4555584	
1.24559239976314	-47.5	17.0625	29	1130	123352216 1.4559766	
4.36877728389831	-47	30.0625	30	1130	123352217 1.4563877	
4.5405831321415	-47.5	0	31	1130	123352217 1.4568768	
4.5405831321415	-47.5	-17.0625	32	1130	123352218 1.4574615	
1.25479628449045	-47.5	15.8125	33	1130	123352465 1.7037435	
4.34423359129214	-47	52.0625	34	1130	123352466 1.7061493	
4.58967051735384	-47.5	-13	35	1130	123352468 1.7073865	
4.4976316700807	-47.5	39	36	1130	123352468 1.7080327	
1.27933997709662	-47.5	8.9375	37	1130	123352469 1.7085539	
4.39332097650448	-47	8.9375	38	1130	123352470 1.7091714	
4.41786466911065	-47.5	13	39	1130	123352715 1.9538088	
4.4117287459591	-47.5	13	40	1130	123352716 1.9552499	
1.27320405394508	-47.5	12.1875	41	1130	123352717 1.9568704	
4.43013651541373	-47	-8.9375	42	1130	123352719 1.9581345	
4.40559282280756	-47.5	21.9375	43	1130	123352720 1.9589878	
4.46695205432299	-47.5	-30.0625	44	1130	123352720 1.9596903	
1.26706813079354	-47.5	15.8125	45	1130	123352721 1.9602444	
4.35036951444368	-47.5	69.125	46	1130	123352964 2.203712	
4.56512682474767	-47.5	-8.9375	47	1130	123352966 2.2055138	
4.5405831321415	-47.5	4.0625	48	1130	123352968 2.2074579	
1.29467978497548	-47.5	10.125	49	1130	123352969 2.2081326	
4.46695205432299	-47	-8.9375	50	1130	123352969 2.2087947	
4.44240836171682	-47.5	0	51	1130	123352970 2.2093264	
4.4117287459591	-47.5	4.0625	52	1130	123352970 2.2098997	
4.57126274789921	-47.5	-17.0625	53	1130	123353214 2.4536566	
4.4976316700807	-47.5	52.0625	54	1130	123353215 2.4551584	
4.52217536268687	-47.5	10.9375	55	1130	123353217 2.4562054	
4.4976316700807	-47.5	8.9375	56	1130	123353217 2.4566522	
4.5405831321415	-47.5	-4.0625	57	1130	123353217 2.4569003	
4.53444720898996	-47.5	0	58	1130	123353217 2.4570875	
1.27933997709662	-47.5	8.9375	59	1130	123353464 2.7036812	
4.44854428486836	-47	-8.9375	60	1130	123353469 2.7076475	
4.43013651541373	-47	4.0625	61	1130	123353472 2.7119765	
4.44240836171682	-47	-8.9375	62	1130	123353474 2.7130952	
4.40866078438333	-47.5	14.1875	63	1130	123353474 2.7141091	
4.38718505335293	-47.5	21.9375	64	1130	123353478 2.7165357	
4.52217536268687	-48	34.9375	65	1130	123353714 2.9535564	
4.54671905529304	-47.5	8.9375	66	1130	123353716 2.9550555	
1.27013609236931	-47.5	15.8125	67	1130	123353717 2.9567763	
4.44854428486836	-47	4.0625	68	1130	123353719 2.9580492	
4.51603943953533	-47.5	4.0625	69	1130	123353720 2.9588522	
4.5405831321415	-47.5	17.0625	70	1130	123353721 2.9599951	
1.27013609236931	-47.5	10.125	71	1130	123353723 2.9619486	
4.38718505335293	-47.5	39	72	1130	123353964 3.2035853	
4.44240836171682	-47.5	8.9375	73	1130	123353967 3.2070802	
4.39945689965602	-47.5	17.0625	74	1130	123353969 3.208668	
1.27013609236931	-47.5	8.125	75	1130	123353972 3.2111528	
4.44854428486836	-47.5	-4.0625	76	1130	123353984 3.2238235	
4.40559282280756	-47	30.0625	77	1130	123353987 3.2257618	
4.43627243856527	-47.5	0	78	1130	123353988 3.2272725	
1.40512640170325	-47.5	15	79	1130	123354215 3.4540251	
4.53444720898996	-47.5	30.0625	80	1130	123354217 3.4569132	
4.51603943953533	-47	34.9375	81	1130	123354219 3.4584133	
4.53444720898996	-47.5	30.0625	82	1130	123354220 3.4596804	
4.52831128583841	-47.5	19.125	83	1130	123354222 3.4609542	
4.47922390062607	-47.5	52.0625	84	1130	123354222 3.4618748	
4.5405831321415	-47.5	0	85	1130	123354224 3.4631537	
4.50376759323224	-47.5	39	86	1130	123354465 3.7038981	
