0.000000	0.000000	
0.000000	0.089583	
0.108929	0.106250	
0.152500	0.147917	
0.217857	0.177083	
0.305000	0.200000	
0.326786	0.241667	
0.435714	0.283333	
0.457500	0.312500	
0.610000	0.354167	
0.762500	0.466667	
0.915000	0.525000	
0.980357	0.545833	
1.089286	0.597917	
1.198214	0.639583	
1.372500	0.681250	
1.525000	0.731250	
1.677500	0.772917	
1.851786	0.814583	
1.960714	0.816667	
2.287500	0.860417	
2.440000	0.895833	
2.614286	0.931250	
2.723214	0.935417	
2.897500	0.939583	
3.050000	0.985417	
3.812500	0.987500	
4.357143	0.993750	
4.575000	0.995833	
4.880000	1.000000	
