0.031849	-3.500000
0.044803	-3.500000
0.035481	-3.500000
0.027381	-3.500000
0.030680	-3.500000
0.019154	-3.500000
0.005860	-3.426124
0.051764	-3.214095
0.105302	-3.000000
0.093761	-3.489976
0.054596	-3.500000
0.054707	-4.000000
0.045363	-3.835090
0.099660	-3.500000
0.128907	-3.747836
0.100860	-4.000000
0.006046	-3.649266
0.025068	-3.500000
0.036296	-3.489417
0.050407	-2.526889
0.003269	-2.713319
0.053646	-3.818573
0.014475	-4.000000
0.121181	-3.710240
0.160918	-3.606706
0.019152	-3.879949
0.007634	-4.124410
0.032933	-3.736721
0.046298	-3.957385
0.103119	-2.010789
0.012688	-2.861468
0.024755	-3.913798
0.008352	-4.704860
0.023830	-4.860453
0.044634	-4.772576
0.089867	-4.235392
0.033081	-3.739635
0.038732	-4.007997
0.311370	-3.500000
0.193428	-3.993909
0.173057	-4.000000
0.063311	-4.000000
0.024544	-3.833798
0.216576	-2.847993
0.303177	-2.758990
0.197925	-3.539388
0.098046	-4.500000
0.026388	-4.500000
0.038680	-4.348093
0.063157	-4.146525
0.061067	-4.000000
0.018325	-4.000000
0.022983	-3.813605
0.119812	-3.618414
0.089638	-3.500000
0.062457	-3.500000
0.060233	-3.500000
0.075479	-3.500000
0.033676	-3.678849
0.004783	-4.314774
0.043655	-4.500000
0.004485	-4.500000
0.002851	-4.500000
0.090520	-4.500000
0.099210	-4.399541
0.020503	-4.318507
0.122053	-3.574294
0.060019	-3.635565
0.087724	-4.351568
0.097467	-4.500000
0.110618	-4.500000
0.135169	-3.514543
0.114810	-3.500000
0.098175	-4.153823
0.079375	-4.500000
0.072567	-4.500000
0.017950	-4.768667
0.149027	-4.428080
0.138411	-4.644255
0.087031	-4.281611
0.069680	-4.486722
0.012415	-4.437663
0.589049	-2.500000
0.240227	-3.370140
0.047307	-4.570990
0.114952	-4.839662
0.154619	-3.590502
0.185230	-3.500000
0.143066	-3.980240
0.127801	-4.235077
0.195443	-3.827876
0.263043	-3.503440
0.080621	-4.987340
0.116809	-5.000000
0.124459	-4.737983
0.083868	-4.500000
0.025562	-4.500000
0.010914	-4.500000
0.031114	-4.500000
0.097331	-4.500000
0.107534	-4.500000
0.091586	-4.500000
0.042719	-4.500000
0.004792	-4.500000
0.024126	-4.500000
0.030957	-4.500000
0.049087	-4.500000
0.026175	-4.500000
0.012359	-4.500000
0.036646	-4.998026
0.056264	-5.500000
0.036585	-5.493729
0.078631	-4.500000
0.130598	-4.500000
0.159304	-3.990610
0.090573	-3.500000
0.018236	-3.835660
0.015738	-4.500000
0.069967	-4.500000
0.082787	-4.500000
0.001648	-4.000000
0.018794	-4.000000
0.054896	-4.000000
0.004463	-4.303980
0.097842	-4.435806
0.137703	-4.500000
0.157483	-4.500000
0.037466	-4.500000
0.133773	-4.500000
0.091456	-4.080996
0.110483	-3.901188
0.122475	-3.652323
0.064708	-4.768926
0.029734	-4.996790
0.019888	-4.500000
0.026857	-4.729515
0.117507	-4.858446
0.098759	-5.000000
0.036602	-4.559848
0.055947	-4.420147
0.098282	-3.713036
0.100634	-3.716600
0.040366	-3.868449
0.030897	-4.003544
0.066144	-4.477979
0.185436	-5.186478
0.230145	-5.251305
0.170894	-4.876536
0.022364	-4.611443
0.051054	-4.388352
0.053234	-4.221839
0.068505	-4.000000
0.078027	-4.000000
0.091548	-4.003335
0.043960	-4.993148
0.020123	-4.689956
0.052381	-4.185970
0.112173	-4.138982
0.207011	-4.335201
0.239701	-4.593480
0.147510	-4.195964
0.033917	-4.757873
0.041763	-4.380104
0.085746	-4.500000
0.036580	-4.000000
0.024676	-4.000000
0.004651	-3.500000
0.010561	-3.672112
0.003569	-4.164165
0.076579	-4.500000
0.004583	-5.000000
0.019164	-4.636183
0.063685	-4.672440
0.109521	-3.990571
0.097369	-4.508204
0.074667	-4.226349
0.072802	-4.133204
0.004622	-4.000000
0.034619	-4.135796
0.032696	-4.500000
0.265786	-4.000000
0.214013	-4.000000
0.150373	-4.000000
0.085903	-4.000000
0.055647	-4.000000
0.035584	-4.000000
0.000125	-4.500000
0.009185	-4.386501
0.033096	-4.245176
0.045911	-4.000000
0.187255	-4.000000
0.217974	-4.000000
0.077864	-4.500000
0.067836	-4.500000
0.164982	-4.000000
0.030247	-4.334403
0.119137	-4.500000
0.142220	-4.258911
0.087872	-4.153298
0.003488	-4.726312
0.016325	-4.347474
0.035293	-4.330288
0.002585	-4.265045
0.042765	-3.992383
0.356926	-2.019455
0.312081	-2.339112
0.234088	-3.163718
0.199510	-4.000000
0.137745	-4.279826
0.083287	-4.316168
0.090795	-4.145577
0.028951	-5.070419
0.005438	-4.221546
0.011975	-4.504836
0.127271	-5.000000
0.179581	-4.812110
0.122923	-4.181059
0.140061	-4.000000
0.047163	-4.500000
0.060186	-4.400732
0.046440	-4.285952
0.039127	-4.000000
0.021407	-4.267458
0.061602	-4.493410
0.061637	-3.015064
0.057765	-3.292902
0.048155	-4.424057
0.029438	-4.179764
0.063189	-3.570187
0.113482	-3.089095
0.201313	-4.850318
0.155789	-4.806496
0.016676	-4.711962
0.061500	-4.494273
0.030818	-4.005642
0.027731	-4.339979
0.122444	-4.500000
0.193502	-4.500000
0.073720	-4.500000
0.036816	-4.177169
0.092039	-4.617938
0.098411	-4.326908
0.062822	-4.000000
0.024544	-4.013356
0.108100	-4.500000
0.056864	-4.188120
0.007120	-4.077154
0.060378	-4.000000
0.115204	-4.256239
0.024308	-4.122604
0.033151	-3.164625
0.092924	-3.243777
0.102594	-3.071776
0.147546	-3.505787
0.251239	-3.493209
0.226579	-3.790955
0.213024	-3.377325
0.209333	-3.778992
0.186637	-2.895739
0.102829	-3.098817
0.061444	-3.813536
0.211552	-4.000000
0.180260	-4.000000
0.171499	-4.005008
0.083025	-4.500000
0.085903	-4.500000
0.042951	-4.000000
0.007916	-4.439224
0.053073	-5.000000
0.078684	-4.862757
0.058457	-4.109069
0.030823	-4.000000
0.011087	-4.225872
0.025084	-4.500000
0.005206	-4.500000
0.035579	-4.739924
0.029141	-4.362534
0.044947	-4.791414
0.011103	-4.756190
0.060791	-4.500000
0.200694	-3.500000
0.055084	-3.893376
0.116583	-4.597298
0.101793	-5.120513
0.044623	-5.327243
0.020586	-4.988055
0.153136	-4.500000
0.166071	-4.500000
0.019902	-5.089440
0.079524	-5.396045
0.323654	-4.125254
0.302256	-4.000000
0.331834	-4.000000
0.301671	-4.000000
0.334910	-4.500000
0.281139	-4.500000
